config,scenario,planner,runs,response_time_mean_s,path_length_mean_m,success_rate_pct,compute_time_mean_ms,replans_mean
iters5000_gb60_step1,high_crowding,A*,30,60.2052,26.4,96.67,0.4583,6.6333
iters5000_gb60_step1,high_crowding,RRT*,30,999.1158,0.0,0.0,2.2346,4.2
iters5000_gb60_step1,low_crowding,A*,30,24.124,23.6333,100.0,0.4326,1.9667
iters5000_gb60_step1,low_crowding,RRT*,30,705.9687,6.2321,30.0,0.4356,1.3
iters5000_gb60_step1,moderate_crowding,A*,30,24.1504,23.8,100.0,0.3557,3.7667
iters5000_gb60_step1,moderate_crowding,RRT*,30,901.6837,2.546,10.0,1.1454,2.5333
