config,scenario,planner,runs,response_time_mean_s,path_length_mean_m,success_rate_pct,compute_time_mean_ms,replans_mean
iters10000_gb60_step2_informed,high_crowding,A*,30,28.8652,28.6,100.0,0.4678,6.9
iters10000_gb60_step2_informed,high_crowding,RRT*,30,999.1335,0.0,0.0,5.7203,3.0333
iters10000_gb60_step2_informed,low_crowding,A*,30,23.3887,22.9333,100.0,0.4657,1.9333
iters10000_gb60_step2_informed,low_crowding,RRT*,30,803.8601,4.8803,20.0,0.7689,1.3333
iters10000_gb60_step2_informed,moderate_crowding,A*,30,23.6447,23.3,100.0,0.3816,3.9
iters10000_gb60_step2_informed,moderate_crowding,RRT*,30,966.5189,0.6869,3.33,0.8217,2.8
