scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,31.9286,34.0,1,1.928,2
low_crowding,A*,2,22.8908,20.0,1,0.1358,1
low_crowding,A*,3,19.7619,19.0,1,0.5495,0
low_crowding,A*,4,30.9742,29.0,1,0.183,1
low_crowding,A*,5,24.8737,24.0,1,0.1803,2
low_crowding,A*,6,16.6574,19.0,1,0.1216,2
low_crowding,A*,7,23.2876,21.0,1,0.3912,2
low_crowding,A*,8,21.5209,21.0,1,0.3754,2
low_crowding,A*,9,27.324,26.0,1,0.7464,2
low_crowding,A*,10,17.2146,17.0,1,0.1101,2
low_crowding,A*,11,33.6541,29.0,1,0.3904,2
low_crowding,A*,12,21.3532,22.0,1,0.1428,2
low_crowding,A*,13,22.2488,25.0,1,0.3753,2
low_crowding,A*,14,22.075,20.0,1,0.1308,2
low_crowding,A*,15,28.6088,27.0,1,0.156,1
low_crowding,A*,16,26.9924,30.0,1,0.1756,2
low_crowding,A*,17,39.4789,32.0,1,0.2968,2
low_crowding,A*,18,19.3785,18.0,1,0.1397,2
low_crowding,A*,19,37.1914,37.0,1,0.2376,2
low_crowding,A*,20,23.8693,22.0,1,0.1218,1
low_crowding,A*,21,27.9054,29.0,1,0.1898,2
low_crowding,A*,22,19.8381,17.0,1,0.4055,2
low_crowding,A*,23,16.0165,16.0,1,0.104,2
low_crowding,A*,24,19.9771,23.0,1,0.4999,2
low_crowding,A*,25,15.0054,17.0,1,0.1085,2
low_crowding,A*,26,29.0254,29.0,1,0.3426,2
low_crowding,A*,27,34.0356,32.0,1,1.3061,2
low_crowding,A*,28,27.1704,24.0,1,0.1985,2
low_crowding,A*,29,26.7579,27.0,1,0.361,2
low_crowding,A*,30,31.0017,31.0,1,0.2044,2
low_crowding,RRT*,1,999.1169,0.0,0,0.6092,0
low_crowding,RRT*,2,20.596,23.4809,1,0.2965,2
low_crowding,RRT*,3,999.1208,0.0,0,0.158,2
low_crowding,RRT*,4,39.2866,33.3738,1,0.4951,2
low_crowding,RRT*,5,999.0587,0.0,0,1.9165,2
low_crowding,RRT*,6,999.0675,0.0,0,0.6073,2
low_crowding,RRT*,7,999.1516,0.0,0,0.3086,2
low_crowding,RRT*,8,999.1952,0.0,0,0.1235,2
low_crowding,RRT*,9,999.0947,0.0,0,0.3472,0
low_crowding,RRT*,10,999.1452,0.0,0,1.6986,2
low_crowding,RRT*,11,999.096,0.0,0,0.5189,2
low_crowding,RRT*,12,999.0825,0.0,0,0.3439,2
low_crowding,RRT*,13,16.4249,19.4809,1,0.202,2
low_crowding,RRT*,14,999.1014,0.0,0,0.9228,0
low_crowding,RRT*,15,25.9722,28.3673,1,0.2748,2
low_crowding,RRT*,16,999.0927,0.0,0,0.3917,2
low_crowding,RRT*,17,999.1056,0.0,0,0.6054,2
low_crowding,RRT*,18,999.1951,0.0,0,0.3143,0
low_crowding,RRT*,19,999.0667,0.0,0,0.339,0
low_crowding,RRT*,20,20.3943,18.6011,1,0.1513,2
low_crowding,RRT*,21,999.0618,0.0,0,0.2745,2
low_crowding,RRT*,22,20.5108,23.2448,1,0.2261,2
low_crowding,RRT*,23,999.1636,0.0,0,0.3165,0
low_crowding,RRT*,24,999.0878,0.0,0,0.1443,2
low_crowding,RRT*,25,18.9919,18.5366,1,0.339,2
low_crowding,RRT*,26,999.1491,0.0,0,1.3161,2
low_crowding,RRT*,27,999.1001,0.0,0,8.6844,0
low_crowding,RRT*,28,999.1999,0.0,0,0.1841,2
low_crowding,RRT*,29,25.7066,24.0088,1,0.1255,2
low_crowding,RRT*,30,999.1434,0.0,0,0.3067,2
moderate_crowding,A*,1,18.7645,21.0,1,0.421,4
moderate_crowding,A*,2,29.6268,24.0,1,0.1579,4
moderate_crowding,A*,3,15.1409,16.0,1,0.0944,4
moderate_crowding,A*,4,25.3925,28.0,1,0.889,4
moderate_crowding,A*,5,34.9509,33.0,1,0.5163,4
moderate_crowding,A*,6,26.5384,25.0,1,0.2005,4
moderate_crowding,A*,7,37.4082,34.0,1,1.2941,4
moderate_crowding,A*,8,20.3516,18.0,1,0.3134,4
moderate_crowding,A*,9,23.502,20.0,1,0.2219,4
moderate_crowding,A*,10,26.1835,30.0,1,1.0484,1
moderate_crowding,A*,11,26.9276,25.0,1,0.1612,4
moderate_crowding,A*,12,39.1569,45.0,1,2.2849,4
moderate_crowding,A*,13,25.7008,22.0,1,0.2005,4
moderate_crowding,A*,14,23.793,19.0,1,0.2576,4
moderate_crowding,A*,15,35.5353,31.0,1,0.5955,4
moderate_crowding,A*,16,17.9761,17.0,1,0.0961,4
moderate_crowding,A*,17,27.2558,23.0,1,0.2855,4
moderate_crowding,A*,18,15.0574,17.0,1,0.1037,1
moderate_crowding,A*,19,29.912,26.0,1,0.1652,4
moderate_crowding,A*,20,20.1554,19.0,1,0.2357,4
moderate_crowding,A*,21,22.0328,22.0,1,0.1863,4
moderate_crowding,A*,22,26.9901,24.0,1,0.1423,4
moderate_crowding,A*,23,15.3848,18.0,1,0.1163,4
moderate_crowding,A*,24,24.9627,25.0,1,0.1471,4
moderate_crowding,A*,25,33.5598,27.0,1,0.3379,4
moderate_crowding,A*,26,25.6218,25.0,1,0.2113,4
moderate_crowding,A*,27,34.1775,36.0,1,1.4203,4
moderate_crowding,A*,28,17.6646,20.0,1,0.165,4
moderate_crowding,A*,29,19.8902,20.0,1,0.1513,4
moderate_crowding,A*,30,29.4324,32.0,1,0.9722,3
moderate_crowding,RRT*,1,999.1442,0.0,0,0.2487,4
moderate_crowding,RRT*,2,999.0725,0.0,0,0.6423,4
moderate_crowding,RRT*,3,999.0889,0.0,0,0.1529,4
moderate_crowding,RRT*,4,999.0984,0.0,0,2.2819,0
moderate_crowding,RRT*,5,999.1361,0.0,0,3.7865,0
moderate_crowding,RRT*,6,999.0939,0.0,0,0.1904,0
moderate_crowding,RRT*,7,999.1188,0.0,0,0.6689,4
moderate_crowding,RRT*,8,999.1018,0.0,0,0.4733,4
moderate_crowding,RRT*,9,999.0618,0.0,0,0.1961,0
moderate_crowding,RRT*,10,999.1603,0.0,0,0.3228,4
moderate_crowding,RRT*,11,999.1655,0.0,0,0.2744,4
moderate_crowding,RRT*,12,999.1654,0.0,0,15.4808,0
moderate_crowding,RRT*,13,999.1049,0.0,0,0.3357,4
