scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,39.6874,33.0,1,0.2457,2
low_crowding,A*,2,21.8259,25.0,1,0.8194,1
low_crowding,A*,3,30.2676,30.0,1,0.4934,2
low_crowding,A*,4,17.1978,17.0,1,0.1237,2
low_crowding,A*,5,28.1714,26.0,1,0.9538,2
low_crowding,A*,6,16.046,15.0,1,0.0993,2
low_crowding,A*,7,15.078,16.0,1,0.3493,2
low_crowding,A*,8,15.7954,18.0,1,0.1361,2
low_crowding,A*,9,27.3752,22.0,1,0.5576,2
low_crowding,A*,10,25.0695,21.0,1,0.5685,2
low_crowding,A*,11,19.8859,17.0,1,0.1022,2
low_crowding,A*,12,22.6741,23.0,1,0.1476,2
low_crowding,A*,13,43.906,43.0,1,0.3652,2
low_crowding,A*,14,21.8917,26.0,1,0.9513,2
low_crowding,A*,15,18.9422,18.0,1,0.1189,2
low_crowding,A*,16,25.4519,29.0,1,1.1864,2
low_crowding,A*,17,22.5882,20.0,1,0.1197,2
low_crowding,A*,18,28.3503,25.0,1,0.1939,2
low_crowding,A*,19,14.8237,17.0,1,0.2375,2
low_crowding,A*,20,29.5032,25.0,1,0.8851,2
low_crowding,A*,21,16.3246,16.0,1,0.3587,2
low_crowding,A*,22,27.5402,23.0,1,0.2055,2
low_crowding,A*,23,28.1602,23.0,1,0.8111,2
low_crowding,A*,24,26.4034,22.0,1,0.6996,2
low_crowding,A*,25,28.0158,32.0,1,1.3938,2
low_crowding,A*,26,24.3689,22.0,1,0.6628,2
low_crowding,A*,27,27.9659,32.0,1,0.6046,1
low_crowding,A*,28,20.3374,22.0,1,0.8315,2
low_crowding,A*,29,24.8951,25.0,1,0.1649,2
low_crowding,A*,30,20.605,17.0,1,0.162,0
low_crowding,RRT*,1,999.087,0.0,0,0.8054,0
low_crowding,RRT*,2,999.0509,0.0,0,0.5917,0
low_crowding,RRT*,3,17.7885,18.2514,1,0.249,2
low_crowding,RRT*,4,999.1437,0.0,0,0.3119,0
low_crowding,RRT*,5,999.1254,0.0,0,0.7578,2
low_crowding,RRT*,6,13.9527,13.1224,1,0.1252,2
low_crowding,RRT*,7,999.1115,0.0,0,0.218,2
low_crowding,RRT*,8,999.0873,0.0,0,0.2404,2
low_crowding,RRT*,9,999.0718,0.0,0,0.259,0
low_crowding,RRT*,10,999.088,0.0,0,0.4337,2
low_crowding,RRT*,11,999.1259,0.0,0,0.1383,2
low_crowding,RRT*,12,999.1325,0.0,0,1.4955,0
low_crowding,RRT*,13,999.182,0.0,0,0.5005,2
low_crowding,RRT*,14,999.0788,0.0,0,0.3701,2
low_crowding,RRT*,15,999.1896,0.0,0,0.3676,0
low_crowding,RRT*,16,29.9202,29.2448,1,0.298,2
low_crowding,RRT*,17,999.1503,0.0,0,2.1426,0
low_crowding,RRT*,18,14.765,16.4164,1,0.384,2
low_crowding,RRT*,19,999.1438,0.0,0,0.53,0
low_crowding,RRT*,20,999.1358,0.0,0,0.439,2
low_crowding,RRT*,21,31.2788,31.7815,1,3.3425,2
low_crowding,RRT*,22,13.5849,13.1224,1,0.1455,2
low_crowding,RRT*,23,999.0753,0.0,0,0.4596,2
low_crowding,RRT*,24,999.053,0.0,0,0.9094,0
low_crowding,RRT*,25,999.1564,0.0,0,0.5995,2
low_crowding,RRT*,26,999.0962,0.0,0,0.2498,0
low_crowding,RRT*,27,999.0923,0.0,0,0.4738,0
low_crowding,RRT*,28,999.1765,0.0,0,0.3852,2
low_crowding,RRT*,29,999.1988,0.0,0,0.3073,2
low_crowding,RRT*,30,999.0635,0.0,0,0.1839,2
moderate_crowding,A*,1,17.6899,18.0,1,0.1959,4
moderate_crowding,A*,2,23.6438,28.0,1,0.3946,4
moderate_crowding,A*,3,42.7844,42.0,1,1.8572,3
moderate_crowding,A*,4,21.4042,20.0,1,0.3323,4
moderate_crowding,A*,5,30.7995,34.0,1,0.6063,4
moderate_crowding,A*,6,20.7383,19.0,1,0.093,2
moderate_crowding,A*,7,26.755,29.0,1,0.187,4
moderate_crowding,A*,8,24.2489,25.0,1,0.3125,3
moderate_crowding,A*,9,22.0607,19.0,1,0.1188,4
moderate_crowding,A*,10,28.8751,34.0,1,0.5458,4
moderate_crowding,A*,11,44.9981,48.0,1,0.2815,2
moderate_crowding,A*,12,27.8091,29.0,1,1.0954,3
moderate_crowding,A*,13,30.9785,28.0,1,0.9128,4
moderate_crowding,A*,14,18.6494,22.0,1,0.2732,4
moderate_crowding,A*,15,20.3022,22.0,1,0.5491,4
moderate_crowding,A*,16,24.3083,27.0,1,0.1666,4
moderate_crowding,A*,17,23.6719,20.0,1,0.5159,4
moderate_crowding,A*,18,31.7803,26.0,1,0.1407,4
moderate_crowding,A*,19,17.4576,17.0,1,0.1636,4
moderate_crowding,A*,20,17.1467,15.0,1,0.1221,4
moderate_crowding,A*,21,20.5564,22.0,1,0.1288,4
moderate_crowding,A*,22,28.6616,27.0,1,0.5789,4
moderate_crowding,A*,23,41.0666,33.0,1,0.4954,4
moderate_crowding,A*,24,24.247,24.0,1,0.5464,4
moderate_crowding,A*,25,16.4971,18.0,1,0.1028,4
moderate_crowding,A*,26,20.6631,23.0,1,0.6198,4
moderate_crowding,A*,27,36.9182,37.0,1,0.2689,4
moderate_crowding,A*,28,18.0919,21.0,1,0.1485,4
moderate_crowding,A*,29,16.1778,17.0,1,0.3438,4
moderate_crowding,A*,30,49.4145,44.0,1,1.8954,4
moderate_crowding,RRT*,1,999.157,0.0,0,0.7836,0
moderate_crowding,RRT*,2,999.0632,0.0,0,0.4802,4
moderate_crowding,RRT*,3,999.1755,0.0,0,0.7635,0
moderate_crowding,RRT*,4,12.4475,14.3651,1,0.5319,4
moderate_crowding,RRT*,5,999.183,0.0,0,1.3278,0
moderate_crowding,RRT*,6,28.0383,24.2448,1,0.2995,4
moderate_crowding,RRT*,7,999.181,0.0,0,2.1712,0
moderate_crowding,RRT*,8,999.1218,0.0,0,0.4699,0
moderate_crowding,RRT*,9,999.1554,0.0,0,0.6826,4
moderate_crowding,RRT*,10,17.0071,15.1224,1,0.262,4
moderate_crowding,RRT*,11,999.0946,0.0,0,0.7688,4
moderate_crowding,RRT*,12,999.1329,0.0,0,0.7418,0
moderate_crowding,RRT*,13,16.6579,18.8372,1,0.2596,4
moderate_crowding,RRT*,14,999.0821,0.0,0,0.2059,4
moderate_crowding,RRT*,15,999.1223,0.0,0,1.3811,0
moderate_crowding,RRT*,16,999.1525,0.0,0,4.1017,0
moderate_crowding,RRT*,17,999.0723,0.0,0,0.5945,0
moderate_crowding,RRT*,18,999.1378,0.0,0,1.1416,0
moderate_crowding,RRT*,19,999.1561,0.0,0,0.7382,0
moderate_crowding,RRT*,20,999.0876,0.0,0,0.3621,4
moderate_crowding,RRT*,21,999.1472,0.0,0,0.4789,0
moderate_crowding,RRT*,22,999.1439,0.0,0,0.4107,0
moderate_crowding,RRT*,23,999.1668,0.0,0,1.4307,0
