scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,29.0555,24.0,1,0.8578,2
low_crowding,A*,2,29.7362,29.0,1,0.8896,1
low_crowding,A*,3,33.546,37.0,1,0.2712,2
low_crowding,A*,4,18.3558,21.0,1,0.1374,2
low_crowding,A*,5,30.3877,25.0,1,0.1494,2
low_crowding,A*,6,18.0529,16.0,1,0.1476,2
low_crowding,A*,7,28.8231,23.0,1,0.1514,2
low_crowding,A*,8,40.3072,43.0,1,0.2846,2
low_crowding,A*,9,32.7134,31.0,1,0.243,2
low_crowding,A*,10,30.3067,25.0,1,0.1586,2
low_crowding,A*,11,25.8031,25.0,1,0.2564,2
low_crowding,A*,12,22.973,27.0,1,0.3757,2
low_crowding,A*,13,40.3627,34.0,1,0.2185,2
low_crowding,A*,14,33.7024,33.0,1,0.2117,2
low_crowding,A*,15,23.9913,28.0,1,0.1788,2
low_crowding,A*,16,22.4206,23.0,1,0.6209,2
low_crowding,A*,17,24.0267,26.0,1,1.0226,2
low_crowding,A*,18,17.2328,16.0,1,0.108,2
low_crowding,A*,19,18.7892,21.0,1,0.137,2
low_crowding,A*,20,17.8232,20.0,1,0.1298,2
low_crowding,A*,21,20.2443,21.0,1,0.1362,2
low_crowding,A*,22,30.1768,27.0,1,0.3279,2
low_crowding,A*,23,14.998,16.0,1,0.1249,2
low_crowding,A*,24,15.5827,18.0,1,0.42,2
low_crowding,A*,25,31.3746,31.0,1,1.2921,2
low_crowding,A*,26,19.8798,22.0,1,0.7657,2
low_crowding,A*,27,32.5466,37.0,1,0.3976,0
low_crowding,A*,28,17.6109,20.0,1,0.1283,2
low_crowding,A*,29,17.5138,20.0,1,0.1323,2
low_crowding,A*,30,24.948,22.0,1,0.4662,2
low_crowding,RRT*,1,999.1159,0.0,0,0.3813,0
low_crowding,RRT*,2,999.1492,0.0,0,0.8469,2
low_crowding,RRT*,3,999.1841,0.0,0,0.1669,2
low_crowding,RRT*,4,16.3751,17.1803,1,0.2554,2
low_crowding,RRT*,5,999.0661,0.0,0,0.5793,2
low_crowding,RRT*,6,20.3204,23.423,1,0.2878,2
low_crowding,RRT*,7,999.1024,0.0,0,1.014,0
low_crowding,RRT*,8,999.173,0.0,0,0.7171,2
low_crowding,RRT*,9,999.065,0.0,0,0.162,0
low_crowding,RRT*,10,999.0891,0.0,0,2.3098,0
low_crowding,RRT*,11,999.1005,0.0,0,0.3631,0
low_crowding,RRT*,12,999.0524,0.0,0,1.1552,0
low_crowding,RRT*,13,22.6297,18.8306,1,0.0936,2
low_crowding,RRT*,14,999.1455,0.0,0,0.1592,0
low_crowding,RRT*,15,999.1238,0.0,0,0.9313,2
low_crowding,RRT*,16,999.065,0.0,0,0.2841,2
low_crowding,RRT*,17,999.1462,0.0,0,0.1812,2
low_crowding,RRT*,18,999.1684,0.0,0,0.26,2
low_crowding,RRT*,19,999.1836,0.0,0,0.4536,2
low_crowding,RRT*,20,999.1842,0.0,0,0.5518,2
low_crowding,RRT*,21,999.1383,0.0,0,0.1789,2
low_crowding,RRT*,22,999.1828,0.0,0,0.4135,0
low_crowding,RRT*,23,999.0643,0.0,0,0.2525,2
low_crowding,RRT*,24,999.1829,0.0,0,0.6168,2
low_crowding,RRT*,25,999.106,0.0,0,0.6885,0
low_crowding,RRT*,26,999.1523,0.0,0,0.6047,2
low_crowding,RRT*,27,999.1143,0.0,0,0.2155,0
low_crowding,RRT*,28,999.1027,0.0,0,0.7045,0
low_crowding,RRT*,29,999.0649,0.0,0,0.5776,0
low_crowding,RRT*,30,999.0734,0.0,0,0.439,2
moderate_crowding,A*,1,32.4632,32.0,1,1.2912,4
moderate_crowding,A*,2,39.2554,34.0,1,0.955,4
moderate_crowding,A*,3,30.2778,29.0,1,0.7118,4
moderate_crowding,A*,4,32.685,32.0,1,1.2431,4
moderate_crowding,A*,5,14.2004,15.0,1,0.1655,4
moderate_crowding,A*,6,29.566,27.0,1,0.1717,4
moderate_crowding,A*,7,50.8662,42.0,1,2.1288,4
moderate_crowding,A*,8,19.5021,19.0,1,0.2158,4
moderate_crowding,A*,9,38.4863,32.0,1,0.6116,4
moderate_crowding,A*,10,33.8799,35.0,1,1.3244,3
moderate_crowding,A*,11,28.5289,29.0,1,0.2942,4
moderate_crowding,A*,12,20.5182,17.0,1,0.1073,4
moderate_crowding,A*,13,36.5267,39.0,1,0.2391,2
moderate_crowding,A*,14,18.4487,15.0,1,0.2702,4
moderate_crowding,A*,15,22.9979,21.0,1,0.473,4
moderate_crowding,A*,16,34.2008,30.0,1,0.4385,4
moderate_crowding,A*,17,19.5283,23.0,1,0.1967,4
moderate_crowding,A*,18,18.6116,21.0,1,0.3918,4
moderate_crowding,A*,19,22.4793,21.0,1,0.6455,4
moderate_crowding,A*,20,20.3414,22.0,1,0.1911,4
moderate_crowding,A*,21,20.5186,17.0,1,0.4023,4
moderate_crowding,A*,22,28.6311,34.0,1,0.8088,3
moderate_crowding,A*,23,13.0599,15.0,1,0.1024,4
moderate_crowding,A*,24,26.2847,22.0,1,0.1525,3
moderate_crowding,A*,25,32.458,28.0,1,0.2805,4
moderate_crowding,A*,26,25.6644,26.0,1,0.2798,4
moderate_crowding,A*,27,23.8105,26.0,1,0.2674,4
moderate_crowding,A*,28,22.2303,23.0,1,0.164,4
moderate_crowding,A*,29,24.4052,23.0,1,0.2067,4
moderate_crowding,A*,30,27.6083,26.0,1,0.3213,4
moderate_crowding,RRT*,1,999.1675,0.0,0,0.4816,4
moderate_crowding,RRT*,2,999.1825,0.0,0,16.4126,0
moderate_crowding,RRT*,3,999.149,0.0,0,0.247,0
