scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,27.0381,23.0,1,0.6386,0
low_crowding,A*,2,27.6511,23.0,1,0.5848,2
low_crowding,A*,3,15.7649,16.0,1,0.1737,2
low_crowding,A*,4,27.1488,24.0,1,0.1943,2
low_crowding,A*,5,22.4331,20.0,1,0.509,2
low_crowding,A*,6,18.2799,19.0,1,0.1811,2
low_crowding,A*,7,28.3011,31.0,1,1.2007,2
low_crowding,A*,8,25.5273,22.0,1,0.1445,2
low_crowding,A*,9,29.9756,25.0,1,0.8463,2
low_crowding,A*,10,36.6706,35.0,1,0.3445,2
low_crowding,A*,11,38.3957,40.0,1,0.2596,2
low_crowding,A*,12,13.761,15.0,1,0.2772,1
low_crowding,A*,13,25.276,22.0,1,0.1272,2
low_crowding,A*,14,24.0238,23.0,1,0.1982,2
low_crowding,A*,15,24.5732,20.0,1,0.1285,2
low_crowding,A*,16,24.8433,28.0,1,0.885,2
low_crowding,A*,17,27.663,24.0,1,0.638,2
low_crowding,A*,18,18.3704,19.0,1,0.5071,0
low_crowding,A*,19,18.064,15.0,1,0.2133,2
low_crowding,A*,20,21.4261,21.0,1,0.1375,2
low_crowding,A*,21,19.4755,17.0,1,0.1122,2
low_crowding,A*,22,20.5585,23.0,1,0.1893,2
low_crowding,A*,23,19.526,21.0,1,0.119,2
low_crowding,A*,24,23.346,23.0,1,0.1445,2
low_crowding,A*,25,21.3319,25.0,1,0.687,2
low_crowding,A*,26,25.9901,23.0,1,0.6842,2
low_crowding,A*,27,14.3304,17.0,1,0.4198,2
low_crowding,A*,28,23.992,27.0,1,0.1689,2
low_crowding,A*,29,42.366,41.0,1,0.2766,2
low_crowding,A*,30,15.5648,18.0,1,0.1332,2
low_crowding,RRT*,1,999.1335,0.0,0,15.9729,0
low_crowding,RRT*,2,24.8407,24.8306,1,0.8542,2
low_crowding,RRT*,3,999.077,0.0,0,0.4719,0
low_crowding,RRT*,4,17.3109,19.8951,1,0.0687,2
low_crowding,RRT*,5,999.0694,0.0,0,0.8023,2
low_crowding,RRT*,6,999.1167,0.0,0,0.4325,2
low_crowding,RRT*,7,999.0667,0.0,0,0.3416,2
low_crowding,RRT*,8,999.0584,0.0,0,0.6246,2
low_crowding,RRT*,9,999.1076,0.0,0,0.4326,0
low_crowding,RRT*,10,999.1728,0.0,0,0.6316,0
low_crowding,RRT*,11,20.1585,21.3585,1,0.1687,2
low_crowding,RRT*,12,999.088,0.0,0,0.1896,2
low_crowding,RRT*,13,999.054,0.0,0,0.3062,0
low_crowding,RRT*,14,30.8158,33.0798,1,0.5518,2
low_crowding,RRT*,15,999.193,0.0,0,0.3924,0
low_crowding,RRT*,16,999.067,0.0,0,0.2935,0
low_crowding,RRT*,17,999.0683,0.0,0,0.4065,2
low_crowding,RRT*,18,999.0767,0.0,0,0.448,2
low_crowding,RRT*,19,17.5383,18.8372,1,0.3551,2
low_crowding,RRT*,20,999.0732,0.0,0,1.5293,0
low_crowding,RRT*,21,999.1388,0.0,0,0.4009,2
low_crowding,RRT*,22,999.1775,0.0,0,0.2364,2
low_crowding,RRT*,23,999.069,0.0,0,0.2899,0
low_crowding,RRT*,24,999.1889,0.0,0,0.1129,2
low_crowding,RRT*,25,999.1044,0.0,0,0.5513,0
low_crowding,RRT*,26,30.5575,29.7727,1,0.8445,2
low_crowding,RRT*,27,25.2197,23.2448,1,0.3893,2
low_crowding,RRT*,28,999.1855,0.0,0,0.1361,2
low_crowding,RRT*,29,25.8026,22.5946,1,0.2072,2
low_crowding,RRT*,30,15.6427,17.8372,1,0.501,2
moderate_crowding,A*,1,23.2502,24.0,1,0.549,4
moderate_crowding,A*,2,19.7216,21.0,1,0.129,4
moderate_crowding,A*,3,33.7192,34.0,1,0.2255,4
moderate_crowding,A*,4,23.2448,22.0,1,0.4044,4
moderate_crowding,A*,5,15.7399,18.0,1,0.2545,4
moderate_crowding,A*,6,39.9419,33.0,1,0.1957,4
moderate_crowding,A*,7,27.8096,27.0,1,0.1708,4
moderate_crowding,A*,8,20.2455,23.0,1,1.0714,4
moderate_crowding,A*,9,20.334,23.0,1,0.5576,4
moderate_crowding,A*,10,19.669,17.0,1,0.1085,4
moderate_crowding,A*,11,34.9866,40.0,1,1.8959,4
moderate_crowding,A*,12,25.3414,27.0,1,0.9119,4
moderate_crowding,A*,13,21.0656,21.0,1,0.1345,4
moderate_crowding,A*,14,19.7826,20.0,1,0.1889,4
moderate_crowding,A*,15,28.7737,25.0,1,0.1608,4
moderate_crowding,A*,16,26.7461,27.0,1,0.1988,3
moderate_crowding,A*,17,23.5884,24.0,1,0.3052,4
