scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,19.2996,20.0,1,0.2799,1
low_crowding,A*,2,27.7577,30.0,1,0.1974,2
low_crowding,A*,3,33.137,28.0,1,0.2243,2
low_crowding,A*,4,28.6872,34.0,1,1.4262,1
low_crowding,A*,5,20.5884,22.0,1,0.5828,2
low_crowding,A*,6,23.6729,22.0,1,0.1442,2
low_crowding,A*,7,37.3819,31.0,1,0.9176,2
low_crowding,A*,8,22.8062,24.0,1,0.1545,2
low_crowding,A*,9,18.7717,19.0,1,0.2147,2
low_crowding,A*,10,21.3794,24.0,1,0.1564,2
low_crowding,A*,11,27.6418,24.0,1,0.1859,2
low_crowding,A*,12,22.6692,27.0,1,0.1703,2
low_crowding,A*,13,25.4147,30.0,1,1.2761,2
low_crowding,A*,14,26.7116,29.0,1,1.1116,2
low_crowding,A*,15,15.709,18.0,1,0.1966,2
low_crowding,A*,16,17.7746,19.0,1,0.1214,2
low_crowding,A*,17,29.4846,24.0,1,0.3438,2
low_crowding,A*,18,37.6224,38.0,1,1.7291,1
low_crowding,A*,19,22.9971,21.0,1,0.6002,2
low_crowding,A*,20,39.9719,36.0,1,0.6287,2
low_crowding,A*,21,19.1168,19.0,1,0.1575,2
low_crowding,A*,22,29.8537,24.0,1,0.8577,2
low_crowding,A*,23,29.4715,30.0,1,0.192,2
low_crowding,A*,24,21.6914,20.0,1,0.1292,2
low_crowding,A*,25,21.6853,19.0,1,0.1244,2
low_crowding,A*,26,26.0949,29.0,1,0.1844,2
low_crowding,A*,27,31.799,33.0,1,1.6693,2
low_crowding,A*,28,28.8133,29.0,1,0.1816,2
low_crowding,A*,29,28.0235,23.0,1,0.1312,2
low_crowding,A*,30,20.1761,20.0,1,0.1597,1
low_crowding,RRT*,1,999.1731,0.0,0,0.2103,2
low_crowding,RRT*,2,999.1737,0.0,0,1.0287,0
low_crowding,RRT*,3,999.0792,0.0,0,0.8607,0
low_crowding,RRT*,4,18.7991,20.1869,1,0.3343,2
low_crowding,RRT*,5,28.7805,31.5967,1,0.8352,2
low_crowding,RRT*,6,999.0694,0.0,0,0.8229,0
low_crowding,RRT*,7,999.1278,0.0,0,0.7,0
low_crowding,RRT*,8,999.155,0.0,0,0.2634,2
low_crowding,RRT*,9,999.1352,0.0,0,0.2243,2
low_crowding,RRT*,10,999.123,0.0,0,18.7185,2
low_crowding,RRT*,11,999.1328,0.0,0,0.1885,2
low_crowding,RRT*,12,999.1021,0.0,0,0.6226,0
low_crowding,RRT*,13,999.1909,0.0,0,1.1856,0
low_crowding,RRT*,14,999.0603,0.0,0,0.3398,0
low_crowding,RRT*,15,999.1332,0.0,0,0.2282,2
low_crowding,RRT*,16,999.0914,0.0,0,0.398,0
low_crowding,RRT*,17,999.1452,0.0,0,0.176,2
low_crowding,RRT*,18,999.1665,0.0,0,0.3062,2
low_crowding,RRT*,19,999.0842,0.0,0,0.2969,0
low_crowding,RRT*,20,999.1555,0.0,0,0.5886,2
low_crowding,RRT*,21,999.1835,0.0,0,0.4512,2
low_crowding,RRT*,22,999.1394,0.0,0,0.8568,0
low_crowding,RRT*,23,999.1571,0.0,0,0.5046,0
low_crowding,RRT*,24,999.1314,0.0,0,0.3166,0
low_crowding,RRT*,25,999.1116,0.0,0,0.9029,2
low_crowding,RRT*,26,999.0954,0.0,0,0.5731,2
low_crowding,RRT*,27,19.5211,17.4164,1,0.1101,2
