scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,20.9574,23.0,1,0.9609,1
low_crowding,A*,2,41.8869,35.0,1,1.6012,2
low_crowding,A*,3,26.4163,22.0,1,0.6787,2
low_crowding,A*,4,32.8978,31.0,1,1.0969,2
low_crowding,A*,5,19.4453,19.0,1,0.1226,2
low_crowding,A*,6,17.7714,19.0,1,0.5435,2
low_crowding,A*,7,19.0203,22.0,1,0.1431,2
low_crowding,A*,8,19.5053,21.0,1,0.2518,2
low_crowding,A*,9,20.6961,21.0,1,0.6331,2
low_crowding,A*,10,30.3419,32.0,1,1.2903,2
low_crowding,A*,11,27.4745,28.0,1,0.9705,2
low_crowding,A*,12,22.9637,24.0,1,0.6647,0
low_crowding,A*,13,34.2842,36.0,1,1.7321,2
low_crowding,A*,14,32.8776,30.0,1,1.065,2
low_crowding,A*,15,37.5653,32.0,1,0.9537,2
low_crowding,A*,16,28.0968,25.0,1,0.6208,2
low_crowding,A*,17,23.8607,21.0,1,0.1887,2
low_crowding,A*,18,33.5328,29.0,1,1.193,2
low_crowding,A*,19,26.7894,27.0,1,0.1686,2
low_crowding,A*,20,28.4566,28.0,1,0.3218,2
low_crowding,A*,21,20.9395,22.0,1,0.1485,2
low_crowding,A*,22,23.7035,28.0,1,0.3155,2
low_crowding,A*,23,24.995,27.0,1,0.8858,2
low_crowding,A*,24,23.9258,25.0,1,0.1602,2
low_crowding,A*,25,14.3083,17.0,1,0.3857,2
low_crowding,A*,26,22.8962,25.0,1,0.4848,2
low_crowding,A*,27,24.92,26.0,1,0.8965,2
low_crowding,A*,28,36.7093,40.0,1,0.404,2
low_crowding,A*,29,28.1769,30.0,1,0.1906,2
low_crowding,A*,30,44.2722,40.0,1,0.3063,2
low_crowding,RRT*,1,999.1227,0.0,0,0.9728,0
low_crowding,RRT*,2,999.0989,0.0,0,0.4373,0
low_crowding,RRT*,3,999.1382,0.0,0,0.85,0
low_crowding,RRT*,4,999.1622,0.0,0,0.4924,2
low_crowding,RRT*,5,999.0926,0.0,0,0.631,0
low_crowding,RRT*,6,999.1068,0.0,0,0.8579,0
low_crowding,RRT*,7,999.1776,0.0,0,2.5867,0
low_crowding,RRT*,8,999.1046,0.0,0,27.6712,0
low_crowding,RRT*,9,22.0075,22.0733,1,0.4002,2
low_crowding,RRT*,10,10.8296,12.5946,1,0.3007,2
low_crowding,RRT*,11,999.1658,0.0,0,0.5673,2
low_crowding,RRT*,12,999.1052,0.0,0,0.2685,2
low_crowding,RRT*,13,999.0771,0.0,0,0.5851,0
low_crowding,RRT*,14,28.8305,27.1246,1,0.486,2
low_crowding,RRT*,15,999.0861,0.0,0,1.985,0
low_crowding,RRT*,16,999.056,0.0,0,0.4577,1
low_crowding,RRT*,17,17.303,17.0667,1,0.4078,2
low_crowding,RRT*,18,999.1478,0.0,0,0.1236,0
low_crowding,RRT*,19,999.1992,0.0,0,1.517,2
low_crowding,RRT*,20,999.1524,0.0,0,0.7887,0
low_crowding,RRT*,21,16.1861,18.423,1,0.1972,2
low_crowding,RRT*,22,999.1845,0.0,0,1.9538,0
low_crowding,RRT*,23,22.3948,18.6525,1,0.6748,2
low_crowding,RRT*,24,999.1884,0.0,0,0.8023,2
low_crowding,RRT*,25,999.1055,0.0,0,0.7561,0
low_crowding,RRT*,26,999.1129,0.0,0,0.3413,0
low_crowding,RRT*,27,999.1922,0.0,0,0.3795,0
low_crowding,RRT*,28,999.1581,0.0,0,0.6738,2
low_crowding,RRT*,29,999.1766,0.0,0,17.5758,0
low_crowding,RRT*,30,24.1008,21.0088,1,0.3103,2
moderate_crowding,A*,1,35.2228,38.0,1,0.2552,4
moderate_crowding,A*,2,26.9437,23.0,1,0.2659,4
moderate_crowding,A*,3,37.6958,39.0,1,1.7434,3
moderate_crowding,A*,4,29.2691,26.0,1,0.5581,4
moderate_crowding,A*,5,26.5524,23.0,1,0.1878,4
moderate_crowding,A*,6,28.0543,27.0,1,0.171,4
moderate_crowding,A*,7,29.157,29.0,1,0.8896,3
moderate_crowding,A*,8,25.4352,26.0,1,0.1575,4
moderate_crowding,A*,9,45.7374,38.0,1,1.565,3
moderate_crowding,A*,10,30.6526,34.0,1,1.1875,2
moderate_crowding,A*,11,21.9576,23.0,1,0.6028,4
moderate_crowding,A*,12,18.789,21.0,1,0.5022,4
moderate_crowding,A*,13,19.2859,21.0,1,0.5876,4
moderate_crowding,A*,14,18.7484,16.0,1,0.2213,4
moderate_crowding,A*,15,28.2723,27.0,1,0.2184,4
moderate_crowding,A*,16,24.6374,20.0,1,0.1531,4
moderate_crowding,A*,17,20.7422,23.0,1,0.6668,4
moderate_crowding,A*,18,16.1929,18.0,1,0.1263,4
moderate_crowding,A*,19,25.7532,29.0,1,0.7936,4
moderate_crowding,A*,20,30.9603,30.0,1,0.1873,4
moderate_crowding,A*,21,18.1474,21.0,1,0.2641,4
moderate_crowding,A*,22,14.1006,16.0,1,0.0875,1
moderate_crowding,A*,23,19.4405,19.0,1,0.1881,4
moderate_crowding,A*,24,20.905,18.0,1,0.1,4
moderate_crowding,A*,25,18.6934,20.0,1,0.1165,4
moderate_crowding,A*,26,24.9891,29.0,1,0.9149,4
moderate_crowding,A*,27,13.0831,15.0,1,0.3165,4
moderate_crowding,A*,28,16.8402,19.0,1,0.5023,4
moderate_crowding,A*,29,16.95,17.0,1,0.1572,4
moderate_crowding,A*,30,17.9513,17.0,1,0.0985,1
moderate_crowding,RRT*,1,999.0555,0.0,0,1.9128,0
moderate_crowding,RRT*,2,19.8391,22.7727,1,0.3793,4
moderate_crowding,RRT*,3,999.0872,0.0,0,0.6001,4
moderate_crowding,RRT*,4,999.1879,0.0,0,0.4282,4
moderate_crowding,RRT*,5,999.1357,0.0,0,1.8107,4
moderate_crowding,RRT*,6,999.0788,0.0,0,0.1572,0
moderate_crowding,RRT*,7,10.6052,12.5366,1,0.0889,4
moderate_crowding,RRT*,8,999.1313,0.0,0,0.325,0
moderate_crowding,RRT*,9,999.1201,0.0,0,0.3015,4
moderate_crowding,RRT*,10,999.1681,0.0,0,0.1991,0
moderate_crowding,RRT*,11,999.0955,0.0,0,0.335,0
moderate_crowding,RRT*,12,999.1862,0.0,0,0.1108,4
moderate_crowding,RRT*,13,999.1514,0.0,0,0.7495,0
moderate_crowding,RRT*,14,999.0533,0.0,0,0.479,0
moderate_crowding,RRT*,15,999.0915,0.0,0,0.0845,4
moderate_crowding,RRT*,16,999.1071,0.0,0,0.3973,4
moderate_crowding,RRT*,17,999.1636,0.0,0,0.1961,4
moderate_crowding,RRT*,18,999.1446,0.0,0,0.1325,0
moderate_crowding,RRT*,19,999.0785,0.0,0,0.3434,4
moderate_crowding,RRT*,20,999.1617,0.0,0,0.5606,0
moderate_crowding,RRT*,21,999.1296,0.0,0,1.1005,4
