scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,28.5667,23.0,1,0.7476,2
low_crowding,A*,2,29.5678,29.0,1,1.1801,2
low_crowding,A*,3,19.7925,19.0,1,0.5112,2
low_crowding,A*,4,30.7733,35.0,1,0.319,2
low_crowding,A*,5,26.9301,30.0,1,0.9755,2
low_crowding,A*,6,25.1334,24.0,1,0.7082,2
low_crowding,A*,7,14.6177,17.0,1,0.3229,2
low_crowding,A*,8,34.8412,37.0,1,0.2305,0
low_crowding,A*,9,24.5105,26.0,1,0.2655,2
low_crowding,A*,10,23.3365,25.0,1,0.7697,2
low_crowding,A*,11,26.3096,27.0,1,0.1882,2
low_crowding,A*,12,40.757,34.0,1,0.3307,2
low_crowding,A*,13,23.1543,26.0,1,0.188,2
low_crowding,A*,14,22.1242,24.0,1,0.773,2
low_crowding,A*,15,38.021,41.0,1,0.2864,2
low_crowding,A*,16,22.4326,23.0,1,0.1501,2
low_crowding,A*,17,23.9873,21.0,1,0.2825,1
low_crowding,A*,18,32.2021,38.0,1,0.291,2
low_crowding,A*,19,31.6814,29.0,1,0.2848,2
low_crowding,A*,20,32.7686,38.0,1,1.8488,2
low_crowding,A*,21,25.3915,21.0,1,0.134,2
low_crowding,A*,22,16.1341,19.0,1,0.109,2
low_crowding,A*,23,19.267,19.0,1,0.1236,2
low_crowding,A*,24,21.9506,25.0,1,0.606,2
low_crowding,A*,25,18.0754,19.0,1,0.3341,2
low_crowding,A*,26,19.6458,18.0,1,0.1188,2
low_crowding,A*,27,32.0265,33.0,1,0.2203,2
low_crowding,A*,28,15.2133,15.0,1,0.0991,2
low_crowding,A*,29,16.6225,16.0,1,0.1047,2
low_crowding,A*,30,16.0664,19.0,1,0.119,2
low_crowding,RRT*,1,999.1311,0.0,0,0.6492,0
low_crowding,RRT*,2,999.0828,0.0,0,5.7084,0
low_crowding,RRT*,3,999.132,0.0,0,1.1486,2
low_crowding,RRT*,4,999.0558,0.0,0,0.3431,0
low_crowding,RRT*,5,999.1985,0.0,0,0.683,0
low_crowding,RRT*,6,999.1542,0.0,0,0.2074,0
low_crowding,RRT*,7,999.0709,0.0,0,0.457,0
low_crowding,RRT*,8,999.0573,0.0,0,0.1792,2
low_crowding,RRT*,9,999.0972,0.0,0,0.1298,2
low_crowding,RRT*,10,999.1449,0.0,0,0.2885,2
low_crowding,RRT*,11,16.8765,14.5366,1,0.181,2
low_crowding,RRT*,12,999.1554,0.0,0,0.7184,2
low_crowding,RRT*,13,999.141,0.0,0,0.1256,0
low_crowding,RRT*,14,999.1908,0.0,0,0.1224,0
low_crowding,RRT*,15,19.4597,18.8372,1,0.2867,2
low_crowding,RRT*,16,16.2645,17.1869,1,0.3563,2
low_crowding,RRT*,17,16.9298,13.7793,1,0.3252,2
low_crowding,RRT*,18,22.9149,20.0153,1,0.223,2
low_crowding,RRT*,19,999.0521,0.0,0,0.1405,0
low_crowding,RRT*,20,26.1777,22.0667,1,0.22,2
low_crowding,RRT*,21,999.0913,0.0,0,1.0398,0
low_crowding,RRT*,22,999.0894,0.0,0,0.1912,2
low_crowding,RRT*,23,27.8536,25.8306,1,0.5342,2
low_crowding,RRT*,24,999.1822,0.0,0,0.3974,2
low_crowding,RRT*,25,999.1228,0.0,0,0.4282,0
low_crowding,RRT*,26,14.8864,14.7727,1,0.3473,2
low_crowding,RRT*,27,999.0538,0.0,0,0.203,2
low_crowding,RRT*,28,999.0719,0.0,0,0.3458,2
low_crowding,RRT*,29,17.4316,20.4164,1,0.1631,2
low_crowding,RRT*,30,999.1693,0.0,0,0.167,2
moderate_crowding,A*,1,25.292,23.0,1,0.1321,4
moderate_crowding,A*,2,19.2648,18.0,1,0.4198,4
moderate_crowding,A*,3,23.3782,24.0,1,0.5956,4
moderate_crowding,A*,4,21.0155,25.0,1,0.8619,4
moderate_crowding,A*,5,16.2092,17.0,1,0.2896,4
moderate_crowding,A*,6,20.9381,19.0,1,0.442,4
moderate_crowding,A*,7,31.8534,26.0,1,0.1541,4
moderate_crowding,A*,8,30.5113,27.0,1,0.4005,4
moderate_crowding,A*,9,20.0799,17.0,1,0.1157,4
moderate_crowding,A*,10,22.1479,24.0,1,0.1472,4
moderate_crowding,A*,11,32.9641,39.0,1,0.3285,3
moderate_crowding,A*,12,23.1045,20.0,1,0.1286,4
moderate_crowding,A*,13,39.767,41.0,1,0.4307,4
moderate_crowding,A*,14,23.3823,20.0,1,0.2789,4
moderate_crowding,A*,15,16.7928,15.0,1,0.1352,4
moderate_crowding,A*,16,25.3902,21.0,1,0.2118,4
moderate_crowding,A*,17,20.4288,24.0,1,0.4215,4
moderate_crowding,A*,18,24.4874,20.0,1,0.1286,4
moderate_crowding,A*,19,27.2562,25.0,1,0.1999,2
moderate_crowding,A*,20,25.3815,29.0,1,1.0434,4
moderate_crowding,A*,21,27.3037,30.0,1,1.248,4
moderate_crowding,A*,22,29.2755,35.0,1,1.665,4
moderate_crowding,A*,23,33.657,28.0,1,0.1772,4
moderate_crowding,A*,24,25.5412,28.0,1,0.1708,4
moderate_crowding,A*,25,29.8518,31.0,1,0.1952,4
moderate_crowding,A*,26,26.1798,25.0,1,0.261,4
moderate_crowding,A*,27,18.6192,15.0,1,0.3102,4
moderate_crowding,A*,28,31.4931,30.0,1,0.329,4
moderate_crowding,A*,29,28.2557,29.0,1,0.7467,4
moderate_crowding,A*,30,27.8935,30.0,1,0.2436,4
moderate_crowding,RRT*,1,999.1749,0.0,0,0.6919,4
moderate_crowding,RRT*,2,999.0524,0.0,0,0.215,0
moderate_crowding,RRT*,3,999.1201,0.0,0,0.3644,4
moderate_crowding,RRT*,4,999.1241,0.0,0,0.7096,4
moderate_crowding,RRT*,5,999.1816,0.0,0,1.1064,4
moderate_crowding,RRT*,6,999.0735,0.0,0,0.5185,0
moderate_crowding,RRT*,7,999.0707,0.0,0,0.4721,4
moderate_crowding,RRT*,8,999.1148,0.0,0,0.2909,4
