scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,47.2152,39.0,1,2.213,2
low_crowding,A*,2,21.0053,23.0,1,0.6962,2
low_crowding,A*,3,23.4774,20.0,1,0.376,2
low_crowding,A*,4,28.835,33.0,1,0.3178,2
low_crowding,A*,5,16.243,16.0,1,0.1027,2
low_crowding,A*,6,37.498,41.0,1,0.2674,2
low_crowding,A*,7,13.5155,15.0,1,0.0968,2
low_crowding,A*,8,27.1044,23.0,1,0.408,2
low_crowding,A*,9,21.9031,26.0,1,0.8615,2
low_crowding,A*,10,20.0881,22.0,1,0.1432,2
low_crowding,A*,11,19.0967,21.0,1,0.1316,2
low_crowding,A*,12,49.302,43.0,1,2.3859,1
low_crowding,A*,13,21.5301,23.0,1,0.1274,1
low_crowding,A*,14,27.9653,30.0,1,0.2835,2
low_crowding,A*,15,15.7687,15.0,1,0.358,2
low_crowding,A*,16,16.5903,16.0,1,0.1055,2
low_crowding,A*,17,19.9575,19.0,1,0.2274,2
low_crowding,A*,18,26.5472,22.0,1,0.1303,2
low_crowding,A*,19,47.0156,47.0,1,0.4573,2
low_crowding,A*,20,20.3193,18.0,1,0.2016,2
low_crowding,A*,21,24.6401,26.0,1,0.164,2
low_crowding,A*,22,20.9378,20.0,1,0.1265,2
low_crowding,A*,23,29.5803,25.0,1,0.606,2
low_crowding,A*,24,25.5057,23.0,1,0.1487,0
low_crowding,A*,25,25.5145,29.0,1,0.7874,1
low_crowding,A*,26,22.0617,25.0,1,0.1576,2
low_crowding,A*,27,24.0566,20.0,1,0.4437,2
low_crowding,A*,28,19.3882,18.0,1,0.1179,2
low_crowding,A*,29,24.1639,28.0,1,0.1822,2
low_crowding,A*,30,19.9837,23.0,1,0.7676,2
low_crowding,RRT*,1,999.0679,0.0,0,0.5121,0
low_crowding,RRT*,2,999.0614,0.0,0,6.2948,0
low_crowding,RRT*,3,21.7036,19.1224,1,0.7306,2
low_crowding,RRT*,4,999.1689,0.0,0,0.577,2
low_crowding,RRT*,5,999.1879,0.0,0,0.1269,2
low_crowding,RRT*,6,999.1161,0.0,0,1.6328,2
low_crowding,RRT*,7,999.1009,0.0,0,1.4516,0
low_crowding,RRT*,8,999.1773,0.0,0,0.3345,0
low_crowding,RRT*,9,999.1605,0.0,0,0.3987,0
low_crowding,RRT*,10,999.1995,0.0,0,0.8126,2
low_crowding,RRT*,11,999.1969,0.0,0,0.3084,0
low_crowding,RRT*,12,999.1593,0.0,0,0.2268,2
low_crowding,RRT*,13,35.9087,29.5454,1,0.4188,2
low_crowding,RRT*,14,999.1512,0.0,0,1.3236,2
low_crowding,RRT*,15,999.1758,0.0,0,0.2737,2
low_crowding,RRT*,16,999.083,0.0,0,0.8622,0
low_crowding,RRT*,17,999.1597,0.0,0,1.1855,2
low_crowding,RRT*,18,999.139,0.0,0,1.1552,2
low_crowding,RRT*,19,999.0606,0.0,0,0.1417,2
low_crowding,RRT*,20,999.1595,0.0,0,0.1102,0
low_crowding,RRT*,21,999.1362,0.0,0,1.1957,2
low_crowding,RRT*,22,999.0808,0.0,0,0.3365,2
low_crowding,RRT*,23,999.1474,0.0,0,0.2311,0
low_crowding,RRT*,24,999.1011,0.0,0,0.556,0
low_crowding,RRT*,25,999.129,0.0,0,0.264,2
low_crowding,RRT*,26,20.1331,19.6011,1,0.7245,2
low_crowding,RRT*,27,999.1154,0.0,0,0.2734,0
low_crowding,RRT*,28,999.1684,0.0,0,0.3281,2
low_crowding,RRT*,29,999.1345,0.0,0,0.204,0
low_crowding,RRT*,30,999.0558,0.0,0,0.2465,2
moderate_crowding,A*,1,24.4944,29.0,1,0.4255,4
moderate_crowding,A*,2,18.289,20.0,1,0.1535,4
moderate_crowding,A*,3,30.4089,30.0,1,0.1961,4
moderate_crowding,A*,4,26.4949,24.0,1,0.1763,4
moderate_crowding,A*,5,27.5588,26.0,1,0.1537,4
moderate_crowding,A*,6,20.1016,18.0,1,0.1568,4
moderate_crowding,A*,7,18.5027,22.0,1,0.5029,4
moderate_crowding,A*,8,24.377,24.0,1,0.2549,4
moderate_crowding,A*,9,19.842,22.0,1,0.5597,4
moderate_crowding,A*,10,28.7422,30.0,1,1.0455,4
moderate_crowding,A*,11,26.9151,23.0,1,0.562,4
moderate_crowding,A*,12,999.0587,0.0,0,0.6219,4
moderate_crowding,A*,13,14.8344,16.0,1,0.2933,4
moderate_crowding,A*,14,30.2482,25.0,1,0.1567,4
moderate_crowding,A*,15,25.4754,24.0,1,0.424,4
moderate_crowding,A*,16,17.7228,15.0,1,0.097,4
moderate_crowding,A*,17,34.4045,41.0,1,2.0938,4
moderate_crowding,A*,18,32.3771,31.0,1,0.7775,4
moderate_crowding,A*,19,19.2483,20.0,1,0.1536,4
moderate_crowding,A*,20,22.1059,21.0,1,0.317,4
moderate_crowding,A*,21,48.194,39.0,1,0.3853,3
moderate_crowding,A*,22,32.7161,27.0,1,0.4725,4
moderate_crowding,A*,23,18.5472,17.0,1,0.3618,4
moderate_crowding,A*,24,42.7351,36.0,1,1.3264,4
moderate_crowding,A*,25,19.4597,21.0,1,0.2022,4
moderate_crowding,A*,26,27.2956,29.0,1,0.2567,4
moderate_crowding,A*,27,30.2899,25.0,1,0.5033,4
moderate_crowding,A*,28,15.7849,16.0,1,0.1017,4
moderate_crowding,A*,29,35.3273,33.0,1,0.2085,4
moderate_crowding,A*,30,25.3303,23.0,1,0.2203,4
moderate_crowding,RRT*,1,999.0976,0.0,0,0.1905,4
moderate_crowding,RRT*,2,999.1342,0.0,0,0.6646,4
moderate_crowding,RRT*,3,999.1979,0.0,0,1.3341,0
moderate_crowding,RRT*,4,999.1465,0.0,0,0.2464,4
moderate_crowding,RRT*,5,999.1735,0.0,0,0.303,4
moderate_crowding,RRT*,6,999.074,0.0,0,5.6739,0
moderate_crowding,RRT*,7,999.0798,0.0,0,0.3895,4
moderate_crowding,RRT*,8,17.8215,18.3006,1,0.1029,4
moderate_crowding,RRT*,9,999.1861,0.0,0,0.6014,0
moderate_crowding,RRT*,10,999.1826,0.0,0,1.2317,4
moderate_crowding,RRT*,11,999.1795,0.0,0,0.7375,4
moderate_crowding,RRT*,12,999.2,0.0,0,0.3554,4
moderate_crowding,RRT*,13,999.2014,0.0,0,2.055,4
moderate_crowding,RRT*,14,999.1849,0.0,0,1.233,4
moderate_crowding,RRT*,15,999.0916,0.0,0,18.0358,0
moderate_crowding,RRT*,16,999.1053,0.0,0,16.847,0
moderate_crowding,RRT*,17,999.1182,0.0,0,0.4816,0
moderate_crowding,RRT*,18,999.0967,0.0,0,0.2191,4
moderate_crowding,RRT*,19,15.9561,14.7727,1,2.2432,3
moderate_crowding,RRT*,20,999.1674,0.0,0,2.1942,0
moderate_crowding,RRT*,21,999.0984,0.0,0,0.4434,0
moderate_crowding,RRT*,22,24.7103,24.0088,1,0.3217,4
moderate_crowding,RRT*,23,999.116,0.0,0,0.7228,4
moderate_crowding,RRT*,24,999.1337,0.0,0,0.5213,0
moderate_crowding,RRT*,25,999.0744,0.0,0,0.6037,4
moderate_crowding,RRT*,26,999.1182,0.0,0,0.1016,4
moderate_crowding,RRT*,27,999.1269,0.0,0,0.4541,0
moderate_crowding,RRT*,28,999.0784,0.0,0,0.3039,0
moderate_crowding,RRT*,29,999.1201,0.0,0,0.2489,0
moderate_crowding,RRT*,30,999.1489,0.0,0,0.3395,0
high_crowding,A*,1,35.272,29.0,1,0.7732,7
high_crowding,A*,2,40.5109,35.0,1,0.4411,7
high_crowding,A*,3,18.4662,19.0,1,0.1472,7
high_crowding,A*,4,34.507,31.0,1,0.1697,7
high_crowding,A*,5,23.1948,23.0,1,0.55,7
high_crowding,A*,6,20.5893,23.0,1,0.2688,7
high_crowding,A*,7,21.6243,24.0,1,0.228,7
high_crowding,A*,8,33.5892,34.0,1,0.2693,7
high_crowding,A*,9,21.1391,19.0,1,0.171,7
high_crowding,A*,10,27.388,25.0,1,0.1856,7
high_crowding,A*,11,22.977,26.0,1,0.643,7
high_crowding,A*,12,41.8934,41.0,1,1.791,7
high_crowding,A*,13,13.436,15.0,1,0.314,7
high_crowding,A*,14,19.9239,19.0,1,0.3364,6
high_crowding,A*,15,16.1126,18.0,1,0.3541,7
high_crowding,A*,16,23.5825,25.0,1,0.1373,7
high_crowding,A*,17,18.5541,21.0,1,0.5234,7
high_crowding,A*,18,31.8789,30.0,1,0.3685,7
high_crowding,A*,19,24.8598,29.0,1,0.62,7
high_crowding,A*,20,28.0041,30.0,1,0.2555,7
high_crowding,A*,21,22.9085,21.0,1,0.2399,7
high_crowding,A*,22,32.8354,27.0,1,0.3915,7
high_crowding,A*,23,19.2422,19.0,1,0.1551,7
high_crowding,A*,24,34.7774,31.0,1,0.3027,7
high_crowding,A*,25,23.529,25.0,1,0.2271,7
high_crowding,A*,26,18.1854,21.0,1,0.1602,7
high_crowding,A*,27,19.0871,21.0,1,0.5413,7
high_crowding,A*,28,46.7732,42.0,1,0.2804,7
high_crowding,A*,29,34.9928,36.0,1,0.5817,6
high_crowding,A*,30,21.264,24.0,1,0.3369,7
high_crowding,RRT*,1,999.1029,0.0,0,0.4542,7
high_crowding,RRT*,2,999.0577,0.0,0,0.121,7
high_crowding,RRT*,3,999.1086,0.0,0,0.6523,0
high_crowding,RRT*,4,999.0563,0.0,0,1.5438,7
high_crowding,RRT*,5,999.1511,0.0,0,0.3598,7
high_crowding,RRT*,6,999.19,0.0,0,5.7681,0
high_crowding,RRT*,7,999.073,0.0,0,0.3597,7
high_crowding,RRT*,8,999.0556,0.0,0,3.8143,0
high_crowding,RRT*,9,999.1659,0.0,0,1.1873,0
high_crowding,RRT*,10,999.1797,0.0,0,1.5222,7
high_crowding,RRT*,11,999.0781,0.0,0,0.1558,7
high_crowding,RRT*,12,999.1119,0.0,0,0.5715,0
high_crowding,RRT*,13,999.1946,0.0,0,17.0172,0
high_crowding,RRT*,14,999.0614,0.0,0,0.5194,7
high_crowding,RRT*,15,999.1695,0.0,0,0.5267,0
high_crowding,RRT*,16,999.1518,0.0,0,2.1842,0
high_crowding,RRT*,17,999.1033,0.0,0,2.6022,0
high_crowding,RRT*,18,999.1865,0.0,0,1.0217,0
high_crowding,RRT*,19,999.1364,0.0,0,0.4686,7
high_crowding,RRT*,20,999.0705,0.0,0,0.153,7
high_crowding,RRT*,21,999.1382,0.0,0,0.2294,0
high_crowding,RRT*,22,999.0917,0.0,0,2.503,7
high_crowding,RRT*,23,999.1424,0.0,0,5.9617,0
high_crowding,RRT*,24,999.0753,0.0,0,1.1355,0
high_crowding,RRT*,25,999.1138,0.0,0,0.2937,7
high_crowding,RRT*,26,999.064,0.0,0,1.0343,7
high_crowding,RRT*,27,999.1723,0.0,0,0.8565,7
high_crowding,RRT*,28,999.0591,0.0,0,0.4569,7
high_crowding,RRT*,29,999.1512,0.0,0,0.1819,7
high_crowding,RRT*,30,999.2028,0.0,0,40.242,0
