scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,27.1514,26.0,1,0.8296,2
low_crowding,A*,2,31.608,33.0,1,1.1646,2
low_crowding,A*,3,20.4827,19.0,1,0.1506,2
low_crowding,A*,4,13.7031,15.0,1,0.2181,2
low_crowding,A*,5,22.3426,18.0,1,0.1168,2
low_crowding,A*,6,30.1139,31.0,1,1.3207,2
low_crowding,A*,7,26.4248,23.0,1,0.4662,2
low_crowding,A*,8,32.7167,39.0,1,0.3385,2
low_crowding,A*,9,21.362,24.0,1,0.1597,2
low_crowding,A*,10,26.385,26.0,1,0.6231,2
low_crowding,A*,11,16.0579,16.0,1,0.098,2
low_crowding,A*,12,21.979,26.0,1,0.1477,2
low_crowding,A*,13,31.1366,28.0,1,1.1174,1
low_crowding,A*,14,24.8388,24.0,1,0.3108,2
low_crowding,A*,15,23.591,28.0,1,0.1965,2
low_crowding,A*,16,25.36,21.0,1,0.1361,2
low_crowding,A*,17,41.0138,33.0,1,0.2136,2
low_crowding,A*,18,23.1053,26.0,1,0.1922,2
low_crowding,A*,19,37.9393,32.0,1,1.3109,2
low_crowding,A*,20,19.4346,21.0,1,0.165,2
low_crowding,A*,21,16.9007,20.0,1,0.1631,2
low_crowding,A*,22,38.3168,31.0,1,1.3073,2
low_crowding,A*,23,27.2679,25.0,1,0.1649,2
low_crowding,A*,24,14.8675,15.0,1,0.2806,2
low_crowding,A*,25,24.3081,27.0,1,0.2266,2
low_crowding,A*,26,31.5559,28.0,1,0.2182,2
low_crowding,A*,27,20.8162,23.0,1,0.1524,2
low_crowding,A*,28,21.0616,17.0,1,0.1098,2
low_crowding,A*,29,42.8911,44.0,1,2.583,2
low_crowding,A*,30,14.1568,16.0,1,0.1022,2
low_crowding,RRT*,1,999.0661,0.0,0,0.4102,2
low_crowding,RRT*,2,999.1925,0.0,0,0.9095,2
low_crowding,RRT*,3,999.1279,0.0,0,0.2503,2
low_crowding,RRT*,4,999.0909,0.0,0,1.4372,2
low_crowding,RRT*,5,999.1984,0.0,0,0.4134,2
low_crowding,RRT*,6,17.2304,18.3585,1,0.3007,2
low_crowding,RRT*,7,999.08,0.0,0,0.5313,0
low_crowding,RRT*,8,24.1261,28.1869,1,0.4465,2
low_crowding,RRT*,9,13.7787,11.3585,1,0.1512,2
low_crowding,RRT*,10,999.1893,0.0,0,0.2441,2
low_crowding,RRT*,11,999.1019,0.0,0,0.4569,2
low_crowding,RRT*,12,999.1693,0.0,0,0.2874,2
low_crowding,RRT*,13,999.0522,0.0,0,0.2307,0
low_crowding,RRT*,14,999.1256,0.0,0,0.5811,0
low_crowding,RRT*,15,20.7768,16.8306,1,0.1284,2
low_crowding,RRT*,16,15.1632,13.7082,1,0.1351,2
low_crowding,RRT*,17,22.246,18.0088,1,1.3886,2
low_crowding,RRT*,18,999.0838,0.0,0,0.2004,0
low_crowding,RRT*,19,999.1153,0.0,0,0.6369,0
low_crowding,RRT*,20,999.0766,0.0,0,0.4893,0
low_crowding,RRT*,21,999.191,0.0,0,0.6096,2
low_crowding,RRT*,22,999.1004,0.0,0,0.2931,2
low_crowding,RRT*,23,999.0647,0.0,0,0.2183,0
low_crowding,RRT*,24,999.1667,0.0,0,0.4598,2
low_crowding,RRT*,25,25.1552,20.4164,1,0.2912,2
low_crowding,RRT*,26,15.8936,15.5946,1,0.0965,2
low_crowding,RRT*,27,20.6764,19.7082,1,0.1691,2
low_crowding,RRT*,28,999.1174,0.0,0,0.5662,0
low_crowding,RRT*,29,999.1683,0.0,0,0.9286,0
low_crowding,RRT*,30,999.1455,0.0,0,0.3515,2
moderate_crowding,A*,1,24.9151,21.0,1,0.5299,4
moderate_crowding,A*,2,27.4668,27.0,1,0.1955,4
moderate_crowding,A*,3,30.1821,28.0,1,0.2725,4
moderate_crowding,A*,4,37.9575,44.0,1,0.2867,4
moderate_crowding,A*,5,20.2565,17.0,1,0.107,4
moderate_crowding,A*,6,18.4515,21.0,1,0.2418,4
moderate_crowding,A*,7,20.6112,24.0,1,0.361,4
moderate_crowding,A*,8,30.594,35.0,1,0.2245,3
moderate_crowding,A*,9,48.7662,42.0,1,2.1625,4
moderate_crowding,A*,10,29.2891,33.0,1,1.3102,4
moderate_crowding,A*,11,26.372,29.0,1,0.3133,4
moderate_crowding,A*,12,30.1018,26.0,1,0.235,4
moderate_crowding,A*,13,20.5496,21.0,1,0.1426,4
moderate_crowding,A*,14,14.8053,17.0,1,0.2576,4
moderate_crowding,A*,15,23.887,27.0,1,0.5255,4
moderate_crowding,A*,16,26.4668,28.0,1,1.0206,1
moderate_crowding,A*,17,22.4783,24.0,1,0.1638,4
moderate_crowding,A*,18,25.684,24.0,1,0.353,4
moderate_crowding,A*,19,21.7772,18.0,1,0.182,4
moderate_crowding,A*,20,30.3199,29.0,1,0.8935,3
moderate_crowding,A*,21,23.7791,24.0,1,0.2208,4
moderate_crowding,A*,22,24.936,23.0,1,0.657,4
moderate_crowding,A*,23,22.2763,23.0,1,0.2025,4
moderate_crowding,A*,24,28.1874,25.0,1,0.1603,4
moderate_crowding,A*,25,22.4628,26.0,1,0.1813,4
moderate_crowding,A*,26,40.1109,33.0,1,0.3258,4
moderate_crowding,A*,27,26.4793,25.0,1,0.152,4
moderate_crowding,A*,28,23.015,20.0,1,0.3457,4
moderate_crowding,A*,29,33.7207,35.0,1,0.2245,4
moderate_crowding,A*,30,29.9743,29.0,1,0.2564,4
moderate_crowding,RRT*,1,999.1422,0.0,0,0.2205,4
moderate_crowding,RRT*,2,999.1919,0.0,0,0.6525,4
moderate_crowding,RRT*,3,999.1157,0.0,0,0.3777,4
moderate_crowding,RRT*,4,999.1497,0.0,0,0.6305,0
moderate_crowding,RRT*,5,999.0601,0.0,0,0.5349,4
moderate_crowding,RRT*,6,999.1179,0.0,0,1.0052,0
moderate_crowding,RRT*,7,999.1213,0.0,0,0.5603,0
moderate_crowding,RRT*,8,999.1106,0.0,0,0.6858,0
moderate_crowding,RRT*,9,999.1455,0.0,0,0.2484,4
moderate_crowding,RRT*,10,999.1513,0.0,0,3.2621,0
