scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,28.8958,26.0,1,0.5471,2
low_crowding,A*,2,19.6205,19.0,1,0.5009,2
low_crowding,A*,3,29.845,28.0,1,0.1813,2
low_crowding,A*,4,22.2155,24.0,1,0.634,2
low_crowding,A*,5,19.351,20.0,1,0.1134,2
low_crowding,A*,6,32.3006,30.0,1,0.1977,2
low_crowding,A*,7,16.0573,19.0,1,0.1097,2
low_crowding,A*,8,31.8896,35.0,1,0.2921,2
low_crowding,A*,9,28.7568,23.0,1,0.8268,2
low_crowding,A*,10,18.1607,17.0,1,0.3826,2
low_crowding,A*,11,32.3097,33.0,1,1.1534,2
low_crowding,A*,12,37.747,32.0,1,1.4425,2
low_crowding,A*,13,23.7215,25.0,1,0.652,2
low_crowding,A*,14,20.9997,24.0,1,0.5082,2
low_crowding,A*,15,28.2584,25.0,1,0.243,2
low_crowding,A*,16,28.3513,30.0,1,0.3386,2
low_crowding,A*,17,17.7263,19.0,1,0.4764,2
low_crowding,A*,18,31.0508,29.0,1,0.175,2
low_crowding,A*,19,35.4389,37.0,1,1.8498,1
low_crowding,A*,20,24.9958,24.0,1,0.1555,2
low_crowding,A*,21,14.1268,15.0,1,0.3558,2
low_crowding,A*,22,20.0458,22.0,1,0.6447,2
low_crowding,A*,23,21.9856,25.0,1,0.1592,2
low_crowding,A*,24,14.0479,15.0,1,0.098,2
low_crowding,A*,25,19.4869,18.0,1,0.406,1
low_crowding,A*,26,36.5853,31.0,1,1.2918,2
low_crowding,A*,27,29.5723,29.0,1,1.1353,2
low_crowding,A*,28,23.1551,21.0,1,0.1372,2
low_crowding,A*,29,19.4043,20.0,1,0.569,2
low_crowding,A*,30,21.3694,20.0,1,0.1028,0
low_crowding,RRT*,1,999.1356,0.0,0,0.5194,2
low_crowding,RRT*,2,999.0561,0.0,0,0.453,2
low_crowding,RRT*,3,999.1334,0.0,0,0.3089,2
low_crowding,RRT*,4,999.1085,0.0,0,36.1986,2
low_crowding,RRT*,5,999.1464,0.0,0,0.8442,2
low_crowding,RRT*,6,11.3257,12.7082,1,0.1537,2
low_crowding,RRT*,7,999.1505,0.0,0,0.5389,2
low_crowding,RRT*,8,999.14,0.0,0,0.2629,2
low_crowding,RRT*,9,999.1153,0.0,0,0.2855,2
low_crowding,RRT*,10,999.1727,0.0,0,0.3451,2
low_crowding,RRT*,11,999.1762,0.0,0,0.4527,2
low_crowding,RRT*,12,18.9851,22.2514,1,0.285,2
low_crowding,RRT*,13,999.1664,0.0,0,0.398,2
low_crowding,RRT*,14,18.5183,19.5946,1,0.226,2
low_crowding,RRT*,15,999.1623,0.0,0,0.201,2
low_crowding,RRT*,16,999.1694,0.0,0,0.8377,1
low_crowding,RRT*,17,16.5645,18.5946,1,0.7964,2
low_crowding,RRT*,18,999.0584,0.0,0,0.3108,0
low_crowding,RRT*,19,15.8761,16.1803,1,0.4678,2
low_crowding,RRT*,20,999.1049,0.0,0,0.5398,0
low_crowding,RRT*,21,999.1733,0.0,0,0.4438,2
low_crowding,RRT*,22,999.0612,0.0,0,1.2876,0
low_crowding,RRT*,23,26.3864,26.7235,1,0.2636,2
low_crowding,RRT*,24,19.5559,16.4721,1,0.1584,2
low_crowding,RRT*,25,999.1431,0.0,0,0.0987,2
low_crowding,RRT*,26,999.1998,0.0,0,0.2023,0
low_crowding,RRT*,27,999.0787,0.0,0,0.4103,0
low_crowding,RRT*,28,999.087,0.0,0,0.7219,0
low_crowding,RRT*,29,999.1867,0.0,0,0.2357,2
low_crowding,RRT*,30,999.0967,0.0,0,0.5203,2
moderate_crowding,A*,1,19.4007,23.0,1,0.4087,4
moderate_crowding,A*,2,20.35,17.0,1,0.2035,4
moderate_crowding,A*,3,25.9283,22.0,1,0.526,4
moderate_crowding,A*,4,30.1113,25.0,1,0.1637,4
moderate_crowding,A*,5,53.742,46.0,1,0.2801,3
moderate_crowding,A*,6,17.5189,17.0,1,0.238,4
moderate_crowding,A*,7,16.7268,18.0,1,0.3671,4
moderate_crowding,A*,8,15.3373,15.0,1,0.3111,4
moderate_crowding,A*,9,16.6562,19.0,1,0.1197,4
moderate_crowding,A*,10,22.2196,25.0,1,0.1577,4
moderate_crowding,A*,11,30.6716,32.0,1,0.2663,4
moderate_crowding,A*,12,20.855,24.0,1,0.6058,4
moderate_crowding,A*,13,30.9308,33.0,1,1.3741,4
moderate_crowding,A*,14,22.8763,21.0,1,0.2906,4
moderate_crowding,A*,15,24.254,23.0,1,0.224,4
moderate_crowding,A*,16,18.0665,19.0,1,0.1693,4
moderate_crowding,A*,17,19.193,19.0,1,0.4557,4
moderate_crowding,A*,18,24.7341,28.0,1,0.9387,4
moderate_crowding,A*,19,19.2933,17.0,1,0.2179,4
moderate_crowding,A*,20,26.7204,27.0,1,0.282,4
moderate_crowding,A*,21,17.7595,17.0,1,0.2214,4
moderate_crowding,A*,22,35.9301,38.0,1,0.2334,3
moderate_crowding,A*,23,36.3225,35.0,1,0.2405,3
moderate_crowding,A*,24,20.1875,17.0,1,0.4338,1
moderate_crowding,A*,25,36.7539,39.0,1,1.5675,4
moderate_crowding,A*,26,28.2115,31.0,1,0.2422,4
moderate_crowding,A*,27,14.584,16.0,1,0.1304,4
moderate_crowding,A*,28,27.5778,30.0,1,0.2697,4
moderate_crowding,A*,29,17.1219,15.0,1,0.0928,4
moderate_crowding,A*,30,43.7392,39.0,1,0.2897,4
moderate_crowding,RRT*,1,999.1494,0.0,0,1.2605,4
moderate_crowding,RRT*,2,999.0726,0.0,0,0.2957,4
moderate_crowding,RRT*,3,999.1807,0.0,0,0.3568,0
moderate_crowding,RRT*,4,999.1288,0.0,0,0.2638,4
moderate_crowding,RRT*,5,999.0537,0.0,0,0.4136,4
moderate_crowding,RRT*,6,999.1538,0.0,0,1.6666,0
moderate_crowding,RRT*,7,999.1451,0.0,0,0.5668,0
moderate_crowding,RRT*,8,999.1885,0.0,0,6.187,0
moderate_crowding,RRT*,9,999.1937,0.0,0,0.1729,4
moderate_crowding,RRT*,10,999.1514,0.0,0,0.778,4
moderate_crowding,RRT*,11,999.0658,0.0,0,8.4287,0
moderate_crowding,RRT*,12,999.1688,0.0,0,0.8918,4
moderate_crowding,RRT*,13,999.1009,0.0,0,0.5838,0
moderate_crowding,RRT*,14,999.1245,0.0,0,0.2919,4
moderate_crowding,RRT*,15,999.0766,0.0,0,1.0329,4
moderate_crowding,RRT*,16,999.0828,0.0,0,1.01,0
moderate_crowding,RRT*,17,999.0582,0.0,0,0.3829,0
moderate_crowding,RRT*,18,999.0757,0.0,0,1.072,0
moderate_crowding,RRT*,19,19.8485,21.9508,1,0.1177,4
moderate_crowding,RRT*,20,999.1615,0.0,0,0.351,4
moderate_crowding,RRT*,21,999.0996,0.0,0,0.3393,4
moderate_crowding,RRT*,22,999.0646,0.0,0,1.5292,4
moderate_crowding,RRT*,23,999.0562,0.0,0,0.2973,4
moderate_crowding,RRT*,24,999.0766,0.0,0,8.4266,4
moderate_crowding,RRT*,25,999.1804,0.0,0,8.1272,0
moderate_crowding,RRT*,26,999.1186,0.0,0,4.8166,0
moderate_crowding,RRT*,27,999.1089,0.0,0,1.0053,4
moderate_crowding,RRT*,28,999.1676,0.0,0,0.1529,4
moderate_crowding,RRT*,29,999.1815,0.0,0,3.6084,0
moderate_crowding,RRT*,30,999.1776,0.0,0,0.8917,0
high_crowding,A*,1,24.773,22.0,1,0.4354,7
high_crowding,A*,2,17.2259,20.0,1,0.2567,7
high_crowding,A*,3,16.6965,17.0,1,0.1231,7
high_crowding,A*,4,31.8104,29.0,1,0.622,7
high_crowding,A*,5,24.7028,24.0,1,0.2606,7
high_crowding,A*,6,23.7729,23.0,1,0.2978,7
high_crowding,A*,7,32.873,30.0,1,0.8814,7
high_crowding,A*,8,22.8533,24.0,1,0.1772,5
high_crowding,A*,9,41.6292,34.0,1,0.4376,6
high_crowding,A*,10,31.0413,31.0,1,1.4507,7
high_crowding,A*,11,23.4666,21.0,1,0.1664,7
high_crowding,A*,12,14.503,15.0,1,0.1589,7
high_crowding,A*,13,29.3542,32.0,1,0.2017,7
high_crowding,A*,14,32.1308,26.0,1,0.3802,7
high_crowding,A*,15,17.8064,20.0,1,0.1158,4
high_crowding,A*,16,22.8932,20.0,1,0.1291,7
high_crowding,A*,17,22.4185,23.0,1,0.5012,7
high_crowding,A*,18,29.235,24.0,1,0.1627,7
high_crowding,A*,19,22.3577,25.0,1,0.3099,6
high_crowding,A*,20,24.3463,28.0,1,0.324,7
high_crowding,A*,21,41.6921,42.0,1,1.6734,7
high_crowding,A*,22,53.0496,48.0,1,2.524,6
high_crowding,A*,23,25.4056,26.0,1,0.1632,7
high_crowding,A*,24,24.1221,26.0,1,0.166,7
high_crowding,A*,25,26.9035,23.0,1,0.1358,7
high_crowding,A*,26,13.9587,15.0,1,0.2188,5
high_crowding,A*,27,31.0007,37.0,1,1.0428,7
high_crowding,A*,28,42.568,36.0,1,0.6227,7
high_crowding,A*,29,37.7521,38.0,1,1.5615,7
high_crowding,A*,30,20.9188,18.0,1,0.1271,3
high_crowding,RRT*,1,999.092,0.0,0,0.2508,7
high_crowding,RRT*,2,999.1877,0.0,0,1.3718,7
high_crowding,RRT*,3,999.1496,0.0,0,0.5171,7
high_crowding,RRT*,4,999.1206,0.0,0,0.526,7
high_crowding,RRT*,5,999.1716,0.0,0,0.72,7
high_crowding,RRT*,6,999.169,0.0,0,0.7282,7
high_crowding,RRT*,7,999.1012,0.0,0,5.9182,0
high_crowding,RRT*,8,999.0971,0.0,0,0.8844,7
high_crowding,RRT*,9,999.0821,0.0,0,0.5491,7
high_crowding,RRT*,10,999.1896,0.0,0,1.1557,0
high_crowding,RRT*,11,999.1033,0.0,0,0.087,7
high_crowding,RRT*,12,999.1066,0.0,0,0.6332,7
high_crowding,RRT*,13,999.2005,0.0,0,1.9715,0
high_crowding,RRT*,14,999.1742,0.0,0,0.8588,0
high_crowding,RRT*,15,999.1201,0.0,0,0.5801,7
high_crowding,RRT*,16,999.1789,0.0,0,2.2752,0
high_crowding,RRT*,17,999.0684,0.0,0,0.3188,0
high_crowding,RRT*,18,999.1487,0.0,0,0.5937,0
high_crowding,RRT*,19,999.0561,0.0,0,1.1125,7
high_crowding,RRT*,20,999.199,0.0,0,0.5502,0
high_crowding,RRT*,21,999.0934,0.0,0,1.5718,0
high_crowding,RRT*,22,999.1752,0.0,0,2.8528,7
high_crowding,RRT*,23,999.1144,0.0,0,10.1465,0
high_crowding,RRT*,24,999.1237,0.0,0,0.2823,7
high_crowding,RRT*,25,999.1381,0.0,0,0.4648,7
high_crowding,RRT*,26,999.0639,0.0,0,1.9137,7
high_crowding,RRT*,27,999.1397,0.0,0,0.2085,7
high_crowding,RRT*,28,999.1484,0.0,0,1.2173,0
high_crowding,RRT*,29,999.056,0.0,0,0.3645,0
high_crowding,RRT*,30,999.1106,0.0,0,0.4485,7
