scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,39.4509,36.0,1,0.2128,2
low_crowding,A*,2,30.5515,33.0,1,1.4818,1
low_crowding,A*,3,23.8333,26.0,1,0.7508,2
low_crowding,A*,4,18.9435,18.0,1,0.1192,2
low_crowding,A*,5,16.2063,17.0,1,0.2682,2
low_crowding,A*,6,21.8679,22.0,1,0.6283,2
low_crowding,A*,7,15.2008,17.0,1,0.0942,2
low_crowding,A*,8,21.6773,19.0,1,0.4676,2
low_crowding,A*,9,24.2323,24.0,1,0.1755,2
low_crowding,A*,10,23.9727,20.0,1,0.1717,2
low_crowding,A*,11,29.5062,27.0,1,0.1865,2
low_crowding,A*,12,16.4091,17.0,1,0.1094,2
low_crowding,A*,13,37.9618,32.0,1,0.2111,2
low_crowding,A*,14,28.6782,26.0,1,0.1721,2
low_crowding,A*,15,24.5306,22.0,1,0.5216,2
low_crowding,A*,16,31.18,30.0,1,0.3047,2
low_crowding,A*,17,21.1574,19.0,1,0.1129,1
low_crowding,A*,18,31.2394,32.0,1,0.2985,2
low_crowding,A*,19,26.1229,30.0,1,1.2824,2
low_crowding,A*,20,35.3176,36.0,1,0.2788,2
low_crowding,A*,21,32.8335,34.0,1,1.2662,2
low_crowding,A*,22,34.8759,29.0,1,0.9777,2
low_crowding,A*,23,24.5402,21.0,1,0.492,2
low_crowding,A*,24,35.8576,30.0,1,1.0504,2
low_crowding,A*,25,21.0898,19.0,1,0.132,2
low_crowding,A*,26,13.4356,15.0,1,0.1731,2
low_crowding,A*,27,35.523,39.0,1,2.0807,2
low_crowding,A*,28,21.2736,18.0,1,0.1179,2
low_crowding,A*,29,21.7188,22.0,1,0.1423,2
low_crowding,A*,30,19.5951,21.0,1,0.2777,2
low_crowding,RRT*,1,999.186,0.0,0,0.4015,2
low_crowding,RRT*,2,18.609,17.1935,1,0.3669,2
low_crowding,RRT*,3,999.1586,0.0,0,0.5769,2
low_crowding,RRT*,4,999.1354,0.0,0,0.3018,2
low_crowding,RRT*,5,999.1316,0.0,0,0.6541,2
low_crowding,RRT*,6,999.072,0.0,0,0.8712,2
low_crowding,RRT*,7,999.1252,0.0,0,0.3437,0
low_crowding,RRT*,8,999.1876,0.0,0,0.2195,2
low_crowding,RRT*,9,999.0802,0.0,0,0.8411,0
low_crowding,RRT*,10,999.0894,0.0,0,1.5693,0
low_crowding,RRT*,11,14.5498,14.8863,1,0.1138,2
low_crowding,RRT*,12,999.0515,0.0,0,0.688,0
low_crowding,RRT*,13,999.0934,0.0,0,0.4286,0
low_crowding,RRT*,14,999.1358,0.0,0,0.2928,0
low_crowding,RRT*,15,999.1081,0.0,0,0.2893,0
low_crowding,RRT*,16,999.0644,0.0,0,0.175,2
low_crowding,RRT*,17,999.1768,0.0,0,0.1597,0
low_crowding,RRT*,18,999.1657,0.0,0,0.2191,2
low_crowding,RRT*,19,999.1727,0.0,0,0.4061,2
low_crowding,RRT*,20,999.1532,0.0,0,0.3471,0
low_crowding,RRT*,21,999.0657,0.0,0,0.2573,0
low_crowding,RRT*,22,999.1529,0.0,0,0.348,2
low_crowding,RRT*,23,15.281,17.3006,1,0.1674,2
low_crowding,RRT*,24,999.1313,0.0,0,0.3776,2
low_crowding,RRT*,25,999.1459,0.0,0,0.1465,2
low_crowding,RRT*,26,27.0631,29.8328,1,0.4015,2
low_crowding,RRT*,27,999.1406,0.0,0,1.4764,0
low_crowding,RRT*,28,999.0806,0.0,0,0.6536,0
low_crowding,RRT*,29,999.0862,0.0,0,0.1773,2
low_crowding,RRT*,30,999.1578,0.0,0,0.5205,0
moderate_crowding,A*,1,16.7366,18.0,1,0.4053,4
moderate_crowding,A*,2,30.1749,30.0,1,0.4906,4
moderate_crowding,A*,3,27.2599,22.0,1,0.136,4
moderate_crowding,A*,4,20.077,16.0,1,0.2952,4
moderate_crowding,A*,5,28.2037,27.0,1,0.728,1
moderate_crowding,A*,6,24.6852,27.0,1,0.6429,4
moderate_crowding,A*,7,18.6458,17.0,1,0.1803,4
moderate_crowding,A*,8,18.1847,21.0,1,0.1978,3
