scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,34.5645,41.0,1,0.2489,1
low_crowding,A*,2,18.5926,19.0,1,0.2642,2
low_crowding,A*,3,21.5973,25.0,1,0.4705,2
low_crowding,A*,4,24.1356,25.0,1,0.1605,2
low_crowding,A*,5,22.245,21.0,1,0.1351,2
low_crowding,A*,6,19.8443,18.0,1,0.1146,2
low_crowding,A*,7,35.006,34.0,1,1.5007,2
low_crowding,A*,8,31.8103,30.0,1,0.1961,2
low_crowding,A*,9,40.1862,41.0,1,0.3121,2
low_crowding,A*,10,16.6673,15.0,1,0.2979,2
low_crowding,A*,11,56.0017,47.0,1,2.9503,2
low_crowding,A*,12,22.6507,27.0,1,0.2189,2
low_crowding,A*,13,18.6725,17.0,1,0.28,1
low_crowding,A*,14,20.1995,20.0,1,0.3787,2
low_crowding,A*,15,34.8389,31.0,1,0.8341,2
low_crowding,A*,16,22.3506,20.0,1,0.1302,2
low_crowding,A*,17,19.8927,23.0,1,0.5696,2
low_crowding,A*,18,18.6485,21.0,1,0.4088,2
low_crowding,A*,19,27.9835,26.0,1,0.8906,2
low_crowding,A*,20,29.6186,24.0,1,0.6999,2
low_crowding,A*,21,16.8435,17.0,1,0.166,2
low_crowding,A*,22,18.2005,21.0,1,0.1557,2
low_crowding,A*,23,19.2232,21.0,1,0.6076,2
low_crowding,A*,24,25.5801,21.0,1,0.1673,2
low_crowding,A*,25,18.2232,15.0,1,0.096,2
low_crowding,A*,26,15.2249,16.0,1,0.0872,0
low_crowding,A*,27,18.7778,17.0,1,0.2655,2
low_crowding,A*,28,28.4721,27.0,1,0.73,0
low_crowding,A*,29,19.4353,19.0,1,0.1209,1
low_crowding,A*,30,20.8266,18.0,1,0.4433,2
low_crowding,RRT*,1,999.1478,0.0,0,0.2782,2
low_crowding,RRT*,2,22.1874,22.8885,1,0.3791,2
low_crowding,RRT*,3,999.1992,0.0,0,0.2903,2
low_crowding,RRT*,4,999.1943,0.0,0,0.5603,0
low_crowding,RRT*,5,999.0683,0.0,0,0.3489,0
low_crowding,RRT*,6,13.0376,15.1803,1,1.931,2
low_crowding,RRT*,7,999.1651,0.0,0,0.2704,0
low_crowding,RRT*,8,999.1869,0.0,0,0.8329,2
low_crowding,RRT*,9,999.0596,0.0,0,2.2298,2
low_crowding,RRT*,10,999.1543,0.0,0,0.1215,2
low_crowding,RRT*,11,999.113,0.0,0,21.3997,0
low_crowding,RRT*,12,999.1777,0.0,0,0.1952,0
low_crowding,RRT*,13,999.1776,0.0,0,19.8168,0
low_crowding,RRT*,14,999.1056,0.0,0,0.931,2
low_crowding,RRT*,15,999.1313,0.0,0,0.6303,0
low_crowding,RRT*,16,22.8403,24.8306,1,1.0717,2
low_crowding,RRT*,17,999.0525,0.0,0,0.6581,2
low_crowding,RRT*,18,18.48,15.1224,1,0.1301,2
low_crowding,RRT*,19,999.0764,0.0,0,0.1257,0
low_crowding,RRT*,20,999.0811,0.0,0,0.651,2
low_crowding,RRT*,21,999.1907,0.0,0,0.8765,0
low_crowding,RRT*,22,999.1517,0.0,0,0.5985,2
low_crowding,RRT*,23,29.7973,28.4875,1,3.0948,2
low_crowding,RRT*,24,999.0645,0.0,0,0.6319,0
low_crowding,RRT*,25,999.0682,0.0,0,1.6415,2
low_crowding,RRT*,26,999.0916,0.0,0,0.3188,0
low_crowding,RRT*,27,999.0774,0.0,0,1.0012,0
low_crowding,RRT*,28,999.136,0.0,0,0.389,2
low_crowding,RRT*,29,999.0748,0.0,0,0.9499,0
low_crowding,RRT*,30,999.0965,0.0,0,0.3819,0
moderate_crowding,A*,1,23.7903,27.0,1,0.6077,4
moderate_crowding,A*,2,28.0637,24.0,1,0.31,4
moderate_crowding,A*,3,21.1611,21.0,1,0.5559,4
moderate_crowding,A*,4,16.8911,20.0,1,0.1102,4
moderate_crowding,A*,5,24.2027,22.0,1,0.1402,4
moderate_crowding,A*,6,46.6636,40.0,1,2.0306,4
moderate_crowding,A*,7,25.2864,23.0,1,0.6398,4
moderate_crowding,A*,8,32.7427,27.0,1,0.1712,4
moderate_crowding,A*,9,27.2937,27.0,1,0.2245,4
moderate_crowding,A*,10,25.3034,24.0,1,0.8096,4
moderate_crowding,A*,11,22.442,24.0,1,0.1325,4
moderate_crowding,A*,12,20.8172,19.0,1,0.1454,4
moderate_crowding,A*,13,22.3488,22.0,1,0.1376,4
moderate_crowding,A*,14,26.0079,21.0,1,0.123,4
moderate_crowding,A*,15,20.1313,22.0,1,0.4977,1
moderate_crowding,A*,16,21.9701,20.0,1,0.1296,4
moderate_crowding,A*,17,23.4129,26.0,1,0.7748,4
moderate_crowding,A*,18,23.9431,22.0,1,0.3462,4
moderate_crowding,A*,19,22.5109,25.0,1,0.2888,4
moderate_crowding,A*,20,20.9936,23.0,1,0.3247,4
moderate_crowding,A*,21,30.0729,24.0,1,0.3687,2
moderate_crowding,A*,22,52.7079,48.0,1,2.5702,4
moderate_crowding,A*,23,37.1093,30.0,1,0.167,4
moderate_crowding,A*,24,21.1373,25.0,1,0.1335,4
moderate_crowding,A*,25,17.6387,17.0,1,0.289,4
moderate_crowding,A*,26,50.9503,45.0,1,2.1647,4
moderate_crowding,A*,27,43.6409,39.0,1,0.5026,4
moderate_crowding,A*,28,18.6657,18.0,1,0.4274,4
moderate_crowding,A*,29,19.6601,23.0,1,0.1839,3
moderate_crowding,A*,30,19.3849,16.0,1,0.3653,4
moderate_crowding,RRT*,1,999.1409,0.0,0,0.2197,0
moderate_crowding,RRT*,2,999.0888,0.0,0,0.3335,4
moderate_crowding,RRT*,3,999.2009,0.0,0,6.2109,0
moderate_crowding,RRT*,4,999.1458,0.0,0,0.5005,4
moderate_crowding,RRT*,5,999.0569,0.0,0,0.4682,4
moderate_crowding,RRT*,6,999.1533,0.0,0,0.6374,4
moderate_crowding,RRT*,7,999.0952,0.0,0,1.3854,4
moderate_crowding,RRT*,8,999.1693,0.0,0,1.2759,0
moderate_crowding,RRT*,9,999.0978,0.0,0,1.2643,4
moderate_crowding,RRT*,10,999.1025,0.0,0,0.1669,4
moderate_crowding,RRT*,11,999.1669,0.0,0,0.7337,4
moderate_crowding,RRT*,12,999.1042,0.0,0,0.8845,0
moderate_crowding,RRT*,13,999.1522,0.0,0,0.193,4
moderate_crowding,RRT*,14,999.1013,0.0,0,1.2118,0
moderate_crowding,RRT*,15,999.1983,0.0,0,0.6121,0
moderate_crowding,RRT*,16,999.1289,0.0,0,0.9528,4
moderate_crowding,RRT*,17,999.0832,0.0,0,0.669,0
moderate_crowding,RRT*,18,999.0981,0.0,0,0.5175,0
moderate_crowding,RRT*,19,999.0588,0.0,0,0.2198,4
moderate_crowding,RRT*,20,999.1684,0.0,0,0.364,0
moderate_crowding,RRT*,21,999.167,0.0,0,13.3173,0
moderate_crowding,RRT*,22,999.1119,0.0,0,0.97,0
moderate_crowding,RRT*,23,999.0666,0.0,0,0.5877,4
moderate_crowding,RRT*,24,999.1714,0.0,0,1.1403,0
moderate_crowding,RRT*,25,999.0782,0.0,0,0.4275,0
moderate_crowding,RRT*,26,999.1045,0.0,0,0.1243,4
moderate_crowding,RRT*,27,999.1809,0.0,0,1.0773,0
moderate_crowding,RRT*,28,999.1319,0.0,0,0.3991,4
moderate_crowding,RRT*,29,999.1677,0.0,0,2.2767,4
moderate_crowding,RRT*,30,999.0715,0.0,0,0.2592,4
high_crowding,A*,1,42.8913,35.0,1,0.4941,7
high_crowding,A*,2,36.381,33.0,1,0.6846,7
high_crowding,A*,3,33.4372,31.0,1,0.4348,7
high_crowding,A*,4,38.1379,36.0,1,0.3967,7
high_crowding,A*,5,19.3799,19.0,1,0.0968,7
high_crowding,A*,6,33.8934,32.0,1,0.2186,7
high_crowding,A*,7,30.7728,26.0,1,0.2189,7
high_crowding,A*,8,21.7027,21.0,1,0.36,7
high_crowding,A*,9,29.5263,27.0,1,0.2335,7
high_crowding,A*,10,21.0923,25.0,1,0.2724,7
high_crowding,A*,11,23.8245,27.0,1,0.2912,7
high_crowding,A*,12,35.826,34.0,1,0.4048,7
high_crowding,A*,13,20.1373,22.0,1,0.265,7
high_crowding,A*,14,35.0184,34.0,1,0.6219,5
high_crowding,A*,15,29.941,35.0,1,0.2445,7
high_crowding,A*,16,22.478,19.0,1,0.364,7
high_crowding,A*,17,27.0939,27.0,1,0.2772,7
high_crowding,A*,18,18.5515,19.0,1,0.1072,7
