scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,20.3729,24.0,1,0.1875,2
low_crowding,A*,2,21.5118,20.0,1,0.4468,2
low_crowding,A*,3,19.3713,19.0,1,0.1873,2
low_crowding,A*,4,16.6902,19.0,1,0.1822,2
low_crowding,A*,5,37.611,31.0,1,1.1943,2
low_crowding,A*,6,32.7247,28.0,1,0.2384,2
low_crowding,A*,7,40.6226,36.0,1,0.3214,2
low_crowding,A*,8,40.8597,35.0,1,1.7476,2
low_crowding,A*,9,29.5705,30.0,1,1.1245,2
low_crowding,A*,10,56.154,46.0,1,0.3256,2
low_crowding,A*,11,37.5247,33.0,1,1.1677,2
low_crowding,A*,12,14.6573,16.0,1,0.1041,2
low_crowding,A*,13,26.4303,25.0,1,0.7269,2
low_crowding,A*,14,25.2739,21.0,1,0.4717,2
low_crowding,A*,15,14.8855,17.0,1,0.1077,2
low_crowding,A*,16,19.433,20.0,1,0.1514,2
low_crowding,A*,17,33.6758,30.0,1,1.1978,1
low_crowding,A*,18,24.1398,28.0,1,1.0749,2
low_crowding,A*,19,31.4531,26.0,1,0.1713,2
low_crowding,A*,20,27.741,32.0,1,0.1934,1
low_crowding,A*,21,19.5189,19.0,1,0.182,2
low_crowding,A*,22,21.2678,20.0,1,0.1152,2
low_crowding,A*,23,25.289,23.0,1,0.2263,2
low_crowding,A*,24,40.0705,37.0,1,0.2997,2
low_crowding,A*,25,14.4796,15.0,1,0.1004,2
low_crowding,A*,26,29.2452,27.0,1,0.28,2
low_crowding,A*,27,27.1746,32.0,1,1.4486,2
low_crowding,A*,28,22.6293,25.0,1,0.1658,2
low_crowding,A*,29,21.9271,19.0,1,0.1247,2
low_crowding,A*,30,23.5102,26.0,1,0.8583,2
low_crowding,RRT*,1,999.1763,0.0,0,0.7572,2
low_crowding,RRT*,2,19.6581,22.4875,1,0.5508,2
low_crowding,RRT*,3,26.645,29.0733,1,0.5561,2
low_crowding,RRT*,4,20.3871,19.1869,1,0.1741,2
low_crowding,RRT*,5,999.0742,0.0,0,0.763,2
low_crowding,RRT*,6,999.1469,0.0,0,0.4059,0
low_crowding,RRT*,7,999.09,0.0,0,0.3532,2
low_crowding,RRT*,8,999.1982,0.0,0,0.561,2
low_crowding,RRT*,9,31.7653,31.552,1,0.4383,2
low_crowding,RRT*,10,999.0659,0.0,0,0.4189,2
low_crowding,RRT*,11,999.0643,0.0,0,0.9802,2
low_crowding,RRT*,12,25.9823,27.1246,1,0.3105,2
low_crowding,RRT*,13,999.1303,0.0,0,0.3853,0
low_crowding,RRT*,14,22.3217,18.4164,1,0.6447,2
low_crowding,RRT*,15,20.0785,19.659,1,0.1955,2
low_crowding,RRT*,16,16.3288,13.129,1,0.1112,2
low_crowding,RRT*,17,999.0618,0.0,0,0.2895,0
low_crowding,RRT*,18,999.0511,0.0,0,1.0176,0
low_crowding,RRT*,19,999.1442,0.0,0,2.9256,2
low_crowding,RRT*,20,999.1919,0.0,0,0.3012,0
low_crowding,RRT*,21,999.1707,0.0,0,0.5229,2
low_crowding,RRT*,22,21.7424,18.1224,1,0.6792,2
low_crowding,RRT*,23,999.1282,0.0,0,0.3664,2
low_crowding,RRT*,24,999.0608,0.0,0,1.2632,0
low_crowding,RRT*,25,999.0697,0.0,0,0.4054,2
low_crowding,RRT*,26,26.3701,31.0667,1,0.6322,2
low_crowding,RRT*,27,20.6405,24.1803,1,0.1836,2
low_crowding,RRT*,28,27.6081,28.1246,1,0.2116,2
low_crowding,RRT*,29,14.5526,14.1803,1,0.5168,2
low_crowding,RRT*,30,999.1553,0.0,0,0.3873,2
moderate_crowding,A*,1,25.9208,26.0,1,0.2338,4
