scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,22.3399,21.0,1,0.206,2
low_crowding,A*,2,26.9239,24.0,1,0.8082,2
low_crowding,A*,3,22.2505,20.0,1,0.1161,2
low_crowding,A*,4,26.1553,27.0,1,0.168,2
low_crowding,A*,5,33.1123,38.0,1,0.2558,2
low_crowding,A*,6,26.4821,23.0,1,0.7156,2
low_crowding,A*,7,22.5716,22.0,1,1.0237,2
low_crowding,A*,8,42.538,34.0,1,1.3441,2
low_crowding,A*,9,27.6407,33.0,1,1.2069,2
low_crowding,A*,10,19.9749,20.0,1,0.5884,2
low_crowding,A*,11,22.0104,19.0,1,0.123,2
low_crowding,A*,12,17.0091,17.0,1,0.1099,2
low_crowding,A*,13,27.7432,27.0,1,0.8212,2
low_crowding,A*,14,18.2875,17.0,1,0.1116,2
low_crowding,A*,15,42.5941,40.0,1,0.3283,2
low_crowding,A*,16,20.1158,24.0,1,0.2492,2
low_crowding,A*,17,23.3553,21.0,1,0.196,2
low_crowding,A*,18,25.1167,28.0,1,0.1687,1
low_crowding,A*,19,15.1966,16.0,1,0.3696,2
low_crowding,A*,20,13.3509,15.0,1,0.1292,2
low_crowding,A*,21,42.8135,36.0,1,2.1536,2
low_crowding,A*,22,30.6266,31.0,1,0.5749,1
low_crowding,A*,23,34.4225,35.0,1,0.3894,2
low_crowding,A*,24,20.8296,23.0,1,0.1631,2
low_crowding,A*,25,36.0368,30.0,1,1.329,2
low_crowding,A*,26,27.206,27.0,1,0.9642,2
low_crowding,A*,27,24.2636,21.0,1,0.1378,2
low_crowding,A*,28,43.1308,38.0,1,0.3302,2
low_crowding,A*,29,33.3427,35.0,1,0.2335,2
low_crowding,A*,30,17.4565,17.0,1,0.374,2
low_crowding,RRT*,1,999.0536,0.0,0,0.2907,0
low_crowding,RRT*,2,999.0883,0.0,0,0.3093,2
low_crowding,RRT*,3,999.1646,0.0,0,0.5571,2
low_crowding,RRT*,4,14.2026,12.5366,1,1.5874,2
low_crowding,RRT*,5,999.1479,0.0,0,0.0805,2
low_crowding,RRT*,6,999.0814,0.0,0,4.1508,0
low_crowding,RRT*,7,999.1087,0.0,0,0.9877,0
low_crowding,RRT*,8,999.1877,0.0,0,1.3145,0
low_crowding,RRT*,9,999.0744,0.0,0,2.3129,0
low_crowding,RRT*,10,999.1471,0.0,0,0.7553,0
low_crowding,RRT*,11,28.0532,27.717,1,0.336,2
low_crowding,RRT*,12,999.085,0.0,0,0.1984,0
low_crowding,RRT*,13,999.1957,0.0,0,0.6036,2
low_crowding,RRT*,14,999.1287,0.0,0,0.7228,0
low_crowding,RRT*,15,18.0817,15.3585,1,0.2134,2
low_crowding,RRT*,16,999.0682,0.0,0,0.4025,0
low_crowding,RRT*,17,999.1077,0.0,0,0.421,2
low_crowding,RRT*,18,999.0588,0.0,0,0.3597,0
low_crowding,RRT*,19,999.1544,0.0,0,0.3229,2
low_crowding,RRT*,20,39.5172,39.4252,1,0.2937,2
low_crowding,RRT*,21,999.0666,0.0,0,0.5028,0
low_crowding,RRT*,22,999.0513,0.0,0,1.0607,0
low_crowding,RRT*,23,999.0567,0.0,0,1.0041,0
low_crowding,RRT*,24,999.1459,0.0,0,0.1294,0
low_crowding,RRT*,25,999.1264,0.0,0,0.1773,2
low_crowding,RRT*,26,999.0708,0.0,0,0.0965,2
low_crowding,RRT*,27,999.0722,0.0,0,0.297,0
low_crowding,RRT*,28,999.083,0.0,0,0.239,2
low_crowding,RRT*,29,999.1885,0.0,0,0.4682,0
low_crowding,RRT*,30,26.9914,29.1957,1,0.443,2
moderate_crowding,A*,1,21.9778,20.0,1,0.3872,4
moderate_crowding,A*,2,38.4457,44.0,1,0.4207,4
moderate_crowding,A*,3,27.1097,26.0,1,0.1501,4
moderate_crowding,A*,4,21.2792,24.0,1,0.1547,4
moderate_crowding,A*,5,35.9099,34.0,1,1.3065,4
moderate_crowding,A*,6,30.5141,28.0,1,0.1592,4
moderate_crowding,A*,7,25.3934,25.0,1,0.3725,4
moderate_crowding,A*,8,27.9532,28.0,1,0.2259,4
moderate_crowding,A*,9,33.9422,39.0,1,1.6205,2
moderate_crowding,A*,10,36.5628,32.0,1,1.1063,4
moderate_crowding,A*,11,36.7281,30.0,1,0.1911,4
moderate_crowding,A*,12,28.9925,26.0,1,0.1653,4
moderate_crowding,A*,13,23.205,19.0,1,0.4854,4
