scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,18.8804,22.0,1,0.734,2
low_crowding,A*,2,31.8443,34.0,1,1.3965,2
low_crowding,A*,3,23.0545,24.0,1,0.1411,0
low_crowding,A*,4,25.2915,21.0,1,0.136,2
low_crowding,A*,5,22.8718,21.0,1,0.1905,2
low_crowding,A*,6,28.8406,24.0,1,0.1432,2
low_crowding,A*,7,22.1098,21.0,1,0.1439,2
low_crowding,A*,8,16.6605,15.0,1,0.1649,2
low_crowding,A*,9,17.5979,20.0,1,0.2901,2
low_crowding,A*,10,47.9784,43.0,1,0.2845,2
low_crowding,A*,11,22.3033,20.0,1,0.5071,2
low_crowding,A*,12,16.8754,18.0,1,0.119,2
low_crowding,A*,13,29.6112,27.0,1,0.1793,2
low_crowding,A*,14,18.4453,22.0,1,0.1448,2
low_crowding,A*,15,34.2857,28.0,1,0.2773,2
low_crowding,A*,16,24.4687,27.0,1,0.1718,2
low_crowding,A*,17,19.8744,16.0,1,0.3777,2
low_crowding,A*,18,27.0187,24.0,1,0.163,2
low_crowding,A*,19,25.4924,27.0,1,0.1597,2
low_crowding,A*,20,18.5246,15.0,1,0.1296,2
low_crowding,A*,21,38.2751,37.0,1,2.1577,2
low_crowding,A*,22,15.5741,17.0,1,0.4262,2
low_crowding,A*,23,32.3004,31.0,1,1.2781,2
low_crowding,A*,24,30.7976,32.0,1,1.0404,2
low_crowding,A*,25,36.6233,37.0,1,0.2327,2
low_crowding,A*,26,26.7302,22.0,1,0.1936,2
low_crowding,A*,27,25.9853,22.0,1,0.5628,2
low_crowding,A*,28,33.1346,27.0,1,1.0801,2
low_crowding,A*,29,14.4157,15.0,1,0.3224,2
low_crowding,A*,30,23.7451,23.0,1,0.1667,2
low_crowding,RRT*,1,21.261,24.8372,1,0.3218,2
low_crowding,RRT*,2,14.2382,14.3585,1,0.1592,2
low_crowding,RRT*,3,24.7292,22.6525,1,0.215,2
low_crowding,RRT*,4,999.0576,0.0,0,0.4342,0
low_crowding,RRT*,5,999.1038,0.0,0,0.1207,2
low_crowding,RRT*,6,999.0583,0.0,0,0.6797,0
low_crowding,RRT*,7,999.0668,0.0,0,0.0978,0
low_crowding,RRT*,8,999.1942,0.0,0,0.2537,2
low_crowding,RRT*,9,999.0762,0.0,0,0.5212,0
low_crowding,RRT*,10,999.1664,0.0,0,2.4142,0
low_crowding,RRT*,11,21.3349,21.3028,1,0.2364,2
low_crowding,RRT*,12,999.1697,0.0,0,0.301,0
low_crowding,RRT*,13,999.1007,0.0,0,13.8989,0
low_crowding,RRT*,14,999.0945,0.0,0,0.122,2
low_crowding,RRT*,15,17.729,18.0088,1,0.3055,2
low_crowding,RRT*,16,35.5093,29.6612,1,0.7777,1
low_crowding,RRT*,17,999.1407,0.0,0,0.1838,2
low_crowding,RRT*,18,16.2585,12.9508,1,0.5159,2
low_crowding,RRT*,19,999.0846,0.0,0,0.6125,2
low_crowding,RRT*,20,999.1315,0.0,0,4.0345,0
low_crowding,RRT*,21,19.2867,22.4164,1,0.111,2
low_crowding,RRT*,22,24.8912,26.011,1,0.5647,2
low_crowding,RRT*,23,999.1531,0.0,0,0.7517,0
low_crowding,RRT*,24,999.1357,0.0,0,0.396,0
low_crowding,RRT*,25,999.0723,0.0,0,0.1243,0
low_crowding,RRT*,26,999.1152,0.0,0,1.0006,0
low_crowding,RRT*,27,23.9081,27.1246,1,0.4555,2
low_crowding,RRT*,28,20.7664,21.8951,1,0.2702,2
low_crowding,RRT*,29,999.1147,0.0,0,0.2043,0
low_crowding,RRT*,30,999.1273,0.0,0,0.3288,2
moderate_crowding,A*,1,18.1642,21.0,1,0.4986,4
moderate_crowding,A*,2,29.4687,24.0,1,0.188,4
moderate_crowding,A*,3,30.0652,26.0,1,0.2587,4
moderate_crowding,A*,4,25.3054,28.0,1,0.4131,4
moderate_crowding,A*,5,29.4779,29.0,1,0.469,4
moderate_crowding,A*,6,23.8771,24.0,1,0.1382,4
moderate_crowding,A*,7,27.7002,33.0,1,0.2181,4
moderate_crowding,A*,8,20.1304,22.0,1,0.114,4
moderate_crowding,A*,9,25.6278,26.0,1,0.1757,4
moderate_crowding,A*,10,32.4258,30.0,1,0.457,4
moderate_crowding,A*,11,38.4307,34.0,1,0.2953,4
moderate_crowding,A*,12,14.3482,15.0,1,0.1124,4
moderate_crowding,A*,13,18.9836,16.0,1,0.0994,4
moderate_crowding,A*,14,26.7761,28.0,1,0.1778,4
moderate_crowding,A*,15,19.5228,19.0,1,0.0928,4
moderate_crowding,A*,16,23.7608,23.0,1,0.1561,4
moderate_crowding,A*,17,19.6886,18.0,1,0.1179,4
moderate_crowding,A*,18,20.2308,23.0,1,0.149,4
moderate_crowding,A*,19,32.3506,29.0,1,0.3612,4
moderate_crowding,A*,20,31.1883,31.0,1,0.822,4
moderate_crowding,A*,21,16.0037,17.0,1,0.1068,4
moderate_crowding,A*,22,21.8221,26.0,1,0.8632,4
moderate_crowding,A*,23,27.494,30.0,1,1.1774,4
moderate_crowding,A*,24,19.2858,23.0,1,0.5917,4
moderate_crowding,A*,25,20.7236,19.0,1,0.1325,4
moderate_crowding,A*,26,20.883,20.0,1,0.1801,4
moderate_crowding,A*,27,19.5117,16.0,1,0.1262,4
moderate_crowding,A*,28,18.0643,17.0,1,0.5927,4
moderate_crowding,A*,29,22.5281,20.0,1,0.3855,4
moderate_crowding,A*,30,34.4541,40.0,1,0.4796,4
moderate_crowding,RRT*,1,999.1027,0.0,0,0.3934,4
moderate_crowding,RRT*,2,999.1723,0.0,0,0.3352,0
moderate_crowding,RRT*,3,999.1061,0.0,0,0.937,4
moderate_crowding,RRT*,4,999.1973,0.0,0,0.7455,0
moderate_crowding,RRT*,5,999.1663,0.0,0,0.9268,0
moderate_crowding,RRT*,6,999.1598,0.0,0,0.1317,4
moderate_crowding,RRT*,7,999.1538,0.0,0,0.3417,4
moderate_crowding,RRT*,8,999.0571,0.0,0,0.5405,0
moderate_crowding,RRT*,9,999.1038,0.0,0,0.3867,0
moderate_crowding,RRT*,10,999.1215,0.0,0,0.197,4
moderate_crowding,RRT*,11,999.2005,0.0,0,1.4143,0
moderate_crowding,RRT*,12,999.1527,0.0,0,0.23,4
moderate_crowding,RRT*,13,15.7299,14.7082,1,1.0019,4
moderate_crowding,RRT*,14,999.1616,0.0,0,0.5867,0
moderate_crowding,RRT*,15,999.1642,0.0,0,0.7406,0
moderate_crowding,RRT*,16,999.1081,0.0,0,0.0805,4
moderate_crowding,RRT*,17,999.1088,0.0,0,0.1505,0
moderate_crowding,RRT*,18,999.1941,0.0,0,1.2407,0
moderate_crowding,RRT*,19,999.0629,0.0,0,0.3007,4
moderate_crowding,RRT*,20,16.6658,18.0088,1,0.3217,4
