scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,23.7087,22.0,1,0.2118,2
low_crowding,A*,2,47.7194,47.0,1,2.6793,2
low_crowding,A*,3,15.7034,15.0,1,0.1037,2
low_crowding,A*,4,21.202,25.0,1,0.9113,2
low_crowding,A*,5,17.2635,15.0,1,0.2202,2
low_crowding,A*,6,21.5102,25.0,1,0.1669,2
low_crowding,A*,7,15.8188,17.0,1,0.1067,2
low_crowding,A*,8,21.9565,20.0,1,0.5686,2
low_crowding,A*,9,28.2944,31.0,1,1.2641,2
low_crowding,A*,10,17.9242,19.0,1,0.1261,2
low_crowding,A*,11,21.8623,19.0,1,0.1291,2
low_crowding,A*,12,16.7024,19.0,1,0.4807,2
low_crowding,A*,13,32.0441,34.0,1,0.2267,2
low_crowding,A*,14,31.8138,30.0,1,1.048,2
low_crowding,A*,15,28.1849,24.0,1,0.3683,2
low_crowding,A*,16,17.7325,21.0,1,0.6509,2
low_crowding,A*,17,30.0294,32.0,1,0.4493,2
low_crowding,A*,18,17.7431,19.0,1,0.1257,2
low_crowding,A*,19,13.1079,15.0,1,0.1132,2
low_crowding,A*,20,42.151,48.0,1,0.286,2
low_crowding,A*,21,17.2347,16.0,1,0.3157,2
low_crowding,A*,22,20.3391,19.0,1,0.472,2
low_crowding,A*,23,31.4993,32.0,1,0.2857,2
low_crowding,A*,24,23.32,22.0,1,0.1511,2
low_crowding,A*,25,29.9949,30.0,1,0.1965,2
low_crowding,A*,26,23.2067,23.0,1,0.1434,2
low_crowding,A*,27,22.9157,23.0,1,0.644,2
low_crowding,A*,28,21.1181,18.0,1,0.3441,2
low_crowding,A*,29,17.7337,18.0,1,0.112,2
low_crowding,A*,30,20.7458,21.0,1,0.2285,2
low_crowding,RRT*,1,999.1411,0.0,0,0.6346,2
low_crowding,RRT*,2,999.0674,0.0,0,7.0823,0
low_crowding,RRT*,3,27.4413,22.5946,1,0.4246,2
low_crowding,RRT*,4,14.7287,12.7082,1,0.2766,2
low_crowding,RRT*,5,999.1758,0.0,0,1.1536,0
low_crowding,RRT*,6,17.9201,17.659,1,0.1968,2
low_crowding,RRT*,7,999.0635,0.0,0,0.3859,2
low_crowding,RRT*,8,999.1953,0.0,0,0.3079,2
low_crowding,RRT*,9,999.1729,0.0,0,1.3841,0
low_crowding,RRT*,10,999.2009,0.0,0,1.4654,0
low_crowding,RRT*,11,19.4079,17.7793,1,0.2056,2
low_crowding,RRT*,12,999.0511,0.0,0,0.3638,2
low_crowding,RRT*,13,999.0775,0.0,0,4.3468,0
low_crowding,RRT*,14,999.1002,0.0,0,18.5499,0
low_crowding,RRT*,15,999.107,0.0,0,0.2711,2
low_crowding,RRT*,16,999.0735,0.0,0,0.1776,0
low_crowding,RRT*,17,999.153,0.0,0,0.5876,0
low_crowding,RRT*,18,999.075,0.0,0,0.6122,2
low_crowding,RRT*,19,999.181,0.0,0,0.113,2
low_crowding,RRT*,20,39.0613,39.0689,1,1.205,2
low_crowding,RRT*,21,999.0926,0.0,0,0.3824,0
low_crowding,RRT*,22,999.0642,0.0,0,0.1973,2
low_crowding,RRT*,23,999.086,0.0,0,0.2913,2
low_crowding,RRT*,24,21.0591,23.8951,1,0.515,2
low_crowding,RRT*,25,999.0988,0.0,0,0.2949,0
low_crowding,RRT*,26,17.6708,15.9508,1,2.9862,2
low_crowding,RRT*,27,999.1265,0.0,0,0.4225,0
low_crowding,RRT*,28,999.1924,0.0,0,0.839,2
low_crowding,RRT*,29,999.1106,0.0,0,4.9213,0
low_crowding,RRT*,30,25.7535,24.659,1,1.3668,2
moderate_crowding,A*,1,24.5887,23.0,1,0.5143,4
moderate_crowding,A*,2,24.7627,26.0,1,0.1643,4
moderate_crowding,A*,3,22.0142,26.0,1,0.1681,4
moderate_crowding,A*,4,21.4178,22.0,1,0.1266,4
moderate_crowding,A*,5,25.5101,26.0,1,0.8367,4
moderate_crowding,A*,6,25.8143,21.0,1,0.1442,4
moderate_crowding,A*,7,33.3387,29.0,1,1.0167,2
moderate_crowding,A*,8,22.6969,23.0,1,0.1983,4
moderate_crowding,A*,9,22.4238,24.0,1,0.2801,4
moderate_crowding,A*,10,18.9923,18.0,1,0.0968,4
moderate_crowding,A*,11,19.8728,19.0,1,0.283,4
moderate_crowding,A*,12,28.5482,25.0,1,0.163,4
moderate_crowding,A*,13,18.8797,18.0,1,0.3156,4
moderate_crowding,A*,14,16.1771,18.0,1,0.2612,4
moderate_crowding,A*,15,35.2289,33.0,1,0.2775,4
moderate_crowding,A*,16,25.9536,22.0,1,0.1616,4
moderate_crowding,A*,17,18.0828,21.0,1,0.2366,4
