scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,24.5099,22.0,1,0.4223,2
low_crowding,A*,2,18.2428,20.0,1,0.2567,2
low_crowding,A*,3,23.2027,23.0,1,0.7105,2
low_crowding,A*,4,29.744,28.0,1,0.9605,2
low_crowding,A*,5,18.9896,19.0,1,0.1226,2
low_crowding,A*,6,22.168,23.0,1,0.1481,2
low_crowding,A*,7,20.9569,22.0,1,0.662,2
low_crowding,A*,8,32.131,26.0,1,0.8673,2
low_crowding,A*,9,13.8876,15.0,1,0.2661,2
low_crowding,A*,10,21.2834,17.0,1,0.2705,2
low_crowding,A*,11,27.7337,26.0,1,0.2758,2
low_crowding,A*,12,28.1828,32.0,1,0.2124,2
low_crowding,A*,13,29.7383,32.0,1,0.2913,2
low_crowding,A*,14,24.2755,26.0,1,0.7561,2
low_crowding,A*,15,36.5021,33.0,1,0.3182,2
low_crowding,A*,16,24.2926,24.0,1,0.5886,2
low_crowding,A*,17,39.427,35.0,1,1.4816,2
low_crowding,A*,18,25.8162,22.0,1,0.7185,2
low_crowding,A*,19,17.2006,17.0,1,0.1096,2
low_crowding,A*,20,27.2832,26.0,1,0.1717,2
low_crowding,A*,21,24.6735,27.0,1,0.7934,2
low_crowding,A*,22,16.6513,17.0,1,0.1105,2
low_crowding,A*,23,17.3305,19.0,1,0.3944,2
low_crowding,A*,24,15.8683,17.0,1,0.1392,2
low_crowding,A*,25,16.1372,15.0,1,0.1076,2
low_crowding,A*,26,34.1261,29.0,1,0.1916,2
low_crowding,A*,27,28.0003,27.0,1,0.175,2
low_crowding,A*,28,19.8166,23.0,1,0.1453,2
low_crowding,A*,29,24.4597,20.0,1,0.4905,2
low_crowding,A*,30,32.6206,28.0,1,0.5661,2
low_crowding,RRT*,1,999.1317,0.0,0,4.0054,0
low_crowding,RRT*,2,999.1151,0.0,0,0.4329,2
low_crowding,RRT*,3,999.1631,0.0,0,0.235,2
low_crowding,RRT*,4,999.1068,0.0,0,0.6331,0
low_crowding,RRT*,5,999.0964,0.0,0,0.2154,0
low_crowding,RRT*,6,999.1,0.0,0,1.1239,0
low_crowding,RRT*,7,999.1308,0.0,0,0.259,1
low_crowding,RRT*,8,999.1802,0.0,0,0.5044,2
low_crowding,RRT*,9,999.1448,0.0,0,0.2788,2
low_crowding,RRT*,10,11.1964,12.5946,1,0.4061,2
low_crowding,RRT*,11,999.1612,0.0,0,0.5139,2
low_crowding,RRT*,12,999.1502,0.0,0,0.2304,0
low_crowding,RRT*,13,999.108,0.0,0,0.2417,0
low_crowding,RRT*,14,14.1095,16.1803,1,0.1464,2
low_crowding,RRT*,15,999.0659,0.0,0,2.6856,0
low_crowding,RRT*,16,999.0765,0.0,0,0.3297,2
low_crowding,RRT*,17,999.1732,0.0,0,0.1046,2
low_crowding,RRT*,18,32.2848,27.6525,1,0.2778,2
low_crowding,RRT*,19,37.532,37.011,1,0.2231,2
low_crowding,RRT*,20,999.1189,0.0,0,0.3577,0
low_crowding,RRT*,21,999.1683,0.0,0,0.8959,0
low_crowding,RRT*,22,24.5725,23.6525,1,0.1251,2
low_crowding,RRT*,23,999.1224,0.0,0,0.4817,0
low_crowding,RRT*,24,27.7169,32.6033,1,0.509,2
low_crowding,RRT*,25,999.0535,0.0,0,0.4223,0
low_crowding,RRT*,26,999.1846,0.0,0,0.5059,2
low_crowding,RRT*,27,999.1261,0.0,0,0.2448,2
low_crowding,RRT*,28,999.135,0.0,0,0.1523,2
low_crowding,RRT*,29,999.1249,0.0,0,33.3878,0
low_crowding,RRT*,30,999.102,0.0,0,0.659,2
moderate_crowding,A*,1,15.4693,18.0,1,0.4055,4
moderate_crowding,A*,2,18.9648,20.0,1,0.125,4
moderate_crowding,A*,3,23.0901,26.0,1,0.3424,4
moderate_crowding,A*,4,31.0266,32.0,1,0.2062,4
moderate_crowding,A*,5,23.5434,20.0,1,0.297,4
moderate_crowding,A*,6,15.6892,18.0,1,0.3599,4
moderate_crowding,A*,7,17.1469,15.0,1,0.235,4
moderate_crowding,A*,8,16.7612,15.0,1,0.1228,4
moderate_crowding,A*,9,20.7049,21.0,1,0.1438,4
moderate_crowding,A*,10,22.6872,26.0,1,0.1542,4
moderate_crowding,A*,11,33.036,33.0,1,1.3702,4
moderate_crowding,A*,12,21.6061,18.0,1,0.4138,4
moderate_crowding,A*,13,19.8512,16.0,1,0.1622,4
moderate_crowding,A*,14,39.6613,39.0,1,1.9319,4
moderate_crowding,A*,15,27.4488,32.0,1,0.2035,4
moderate_crowding,A*,16,21.822,23.0,1,0.4344,3
moderate_crowding,A*,17,21.8759,24.0,1,0.6118,4
moderate_crowding,A*,18,39.2992,40.0,1,1.9517,4
moderate_crowding,A*,19,47.6002,43.0,1,2.0881,3
moderate_crowding,A*,20,25.455,29.0,1,0.3502,4
moderate_crowding,A*,21,24.9689,23.0,1,0.4796,4
moderate_crowding,A*,22,37.0185,40.0,1,0.2889,4
moderate_crowding,A*,23,29.4206,28.0,1,0.2404,4
moderate_crowding,A*,24,21.5344,25.0,1,0.6909,4
moderate_crowding,A*,25,18.9935,22.0,1,0.1774,4
moderate_crowding,A*,26,25.0642,20.0,1,0.1975,4
moderate_crowding,A*,27,23.223,19.0,1,0.4567,4
moderate_crowding,A*,28,30.7253,27.0,1,0.8468,4
moderate_crowding,A*,29,17.4935,18.0,1,0.3531,4
moderate_crowding,A*,30,22.7067,26.0,1,0.516,4
moderate_crowding,RRT*,1,999.1047,0.0,0,0.354,4
moderate_crowding,RRT*,2,999.0672,0.0,0,0.17,4
moderate_crowding,RRT*,3,999.1048,0.0,0,0.5213,4
moderate_crowding,RRT*,4,999.1065,0.0,0,1.9535,0
moderate_crowding,RRT*,5,999.1189,0.0,0,0.6378,0
moderate_crowding,RRT*,6,999.1329,0.0,0,1.5798,4
moderate_crowding,RRT*,7,999.1658,0.0,0,1.3293,0
moderate_crowding,RRT*,8,999.1167,0.0,0,0.3687,0
moderate_crowding,RRT*,9,999.0727,0.0,0,0.4327,4
moderate_crowding,RRT*,10,999.0506,0.0,0,0.346,4
moderate_crowding,RRT*,11,999.1457,0.0,0,0.903,0
moderate_crowding,RRT*,12,999.1962,0.0,0,0.3612,0
moderate_crowding,RRT*,13,999.1549,0.0,0,0.4029,4
moderate_crowding,RRT*,14,999.1184,0.0,0,0.1772,0
moderate_crowding,RRT*,15,999.182,0.0,0,0.4488,0
moderate_crowding,RRT*,16,999.1984,0.0,0,65.4413,0
moderate_crowding,RRT*,17,999.1246,0.0,0,3.9879,0
moderate_crowding,RRT*,18,999.1213,0.0,0,1.0938,0
moderate_crowding,RRT*,19,999.1826,0.0,0,0.6753,0
moderate_crowding,RRT*,20,999.0842,0.0,0,0.3628,0
moderate_crowding,RRT*,21,999.086,0.0,0,0.3683,4
moderate_crowding,RRT*,22,999.1414,0.0,0,0.2376,4
moderate_crowding,RRT*,23,999.1971,0.0,0,4.1495,0
moderate_crowding,RRT*,24,999.1504,0.0,0,1.9527,0
moderate_crowding,RRT*,25,999.0821,0.0,0,2.8064,0
moderate_crowding,RRT*,26,999.1135,0.0,0,0.1574,4
moderate_crowding,RRT*,27,999.1666,0.0,0,0.998,4
moderate_crowding,RRT*,28,999.0882,0.0,0,0.1219,4
moderate_crowding,RRT*,29,17.0012,16.3651,1,0.1293,4
moderate_crowding,RRT*,30,999.2003,0.0,0,4.4084,0
high_crowding,A*,1,999.0784,0.0,0,0.6624,7
high_crowding,A*,2,28.6281,31.0,1,0.5833,7
high_crowding,A*,3,20.3053,20.0,1,0.4012,7
high_crowding,A*,4,35.52,32.0,1,0.3436,7
high_crowding,A*,5,17.0936,20.0,1,0.1121,7
high_crowding,A*,6,35.3153,35.0,1,0.2236,7
high_crowding,A*,7,33.4874,30.0,1,0.8514,7
high_crowding,A*,8,24.1551,27.0,1,0.2125,7
high_crowding,A*,9,16.0611,18.0,1,0.1009,7
high_crowding,A*,10,24.3072,28.0,1,0.272,7
high_crowding,A*,11,18.4904,17.0,1,0.2696,6
high_crowding,A*,12,31.7793,34.0,1,0.5545,7
high_crowding,A*,13,13.314,15.0,1,0.2667,7
high_crowding,A*,14,35.6107,38.0,1,0.7465,7
high_crowding,A*,15,25.596,27.0,1,0.3305,7
high_crowding,A*,16,34.4611,29.0,1,0.1529,7
high_crowding,A*,17,35.4822,36.0,1,0.8108,7
high_crowding,A*,18,23.1465,23.0,1,0.4379,7
high_crowding,A*,19,33.173,37.0,1,0.5028,7
high_crowding,A*,20,25.5622,29.0,1,0.3042,7
high_crowding,A*,21,21.97,26.0,1,0.7797,5
high_crowding,A*,22,18.5226,18.0,1,0.1238,7
high_crowding,A*,23,24.514,27.0,1,0.2872,7
high_crowding,A*,24,39.2736,36.0,1,0.3619,7
high_crowding,A*,25,22.9806,25.0,1,0.1977,7
high_crowding,A*,26,13.301,15.0,1,0.1335,7
high_crowding,A*,27,27.7757,27.0,1,0.6081,7
high_crowding,A*,28,22.3253,23.0,1,0.4865,7
high_crowding,A*,29,19.7627,21.0,1,0.4268,5
high_crowding,A*,30,20.5551,17.0,1,0.2251,7
high_crowding,RRT*,1,999.0845,0.0,0,4.685,0
high_crowding,RRT*,2,999.1882,0.0,0,2.5701,0
high_crowding,RRT*,3,999.1195,0.0,0,0.3364,7
high_crowding,RRT*,4,999.0862,0.0,0,0.4688,0
high_crowding,RRT*,5,999.1529,0.0,0,0.6526,0
high_crowding,RRT*,6,999.1688,0.0,0,2.0192,0
high_crowding,RRT*,7,999.1107,0.0,0,0.1365,0
high_crowding,RRT*,8,999.0962,0.0,0,0.6105,0
high_crowding,RRT*,9,999.2011,0.0,0,10.4213,0
high_crowding,RRT*,10,999.198,0.0,0,0.4231,0
high_crowding,RRT*,11,999.1644,0.0,0,0.192,7
high_crowding,RRT*,12,999.0534,0.0,0,1.4229,0
high_crowding,RRT*,13,999.1353,0.0,0,0.4035,0
high_crowding,RRT*,14,999.1886,0.0,0,7.165,7
high_crowding,RRT*,15,999.1971,0.0,0,0.3843,7
high_crowding,RRT*,16,999.1119,0.0,0,0.7941,0
high_crowding,RRT*,17,999.0778,0.0,0,0.4768,0
high_crowding,RRT*,18,999.0807,0.0,0,0.5852,0
high_crowding,RRT*,19,999.1205,0.0,0,0.1482,0
high_crowding,RRT*,20,999.1655,0.0,0,0.6375,0
high_crowding,RRT*,21,999.0621,0.0,0,0.5433,0
high_crowding,RRT*,22,999.1803,0.0,0,0.1692,0
high_crowding,RRT*,23,999.0973,0.0,0,15.6232,0
high_crowding,RRT*,24,999.0837,0.0,0,0.8602,0
high_crowding,RRT*,25,999.1011,0.0,0,0.499,7
high_crowding,RRT*,26,999.0585,0.0,0,0.4183,0
high_crowding,RRT*,27,999.157,0.0,0,0.5075,0
high_crowding,RRT*,28,999.1953,0.0,0,0.1134,7
high_crowding,RRT*,29,999.1365,0.0,0,1.4554,7
high_crowding,RRT*,30,999.1155,0.0,0,2.1343,0
