scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,23.541,21.0,1,0.1345,2
low_crowding,A*,2,21.9713,25.0,1,0.163,2
low_crowding,A*,3,15.9346,16.0,1,0.3288,2
low_crowding,A*,4,25.2978,22.0,1,0.1541,2
low_crowding,A*,5,23.1823,27.0,1,0.8196,2
low_crowding,A*,6,22.6219,19.0,1,0.1494,2
low_crowding,A*,7,23.8181,24.0,1,0.2371,2
low_crowding,A*,8,21.1167,24.0,1,0.8482,2
low_crowding,A*,9,33.8359,29.0,1,0.846,2
low_crowding,A*,10,24.4212,25.0,1,0.1849,2
low_crowding,A*,11,17.9674,15.0,1,0.1001,2
low_crowding,A*,12,17.0972,20.0,1,0.5678,2
low_crowding,A*,13,26.7334,31.0,1,1.1611,1
low_crowding,A*,14,17.5282,18.0,1,0.1156,2
low_crowding,A*,15,28.3823,24.0,1,0.8995,2
low_crowding,A*,16,24.438,23.0,1,0.1414,1
low_crowding,A*,17,22.0719,26.0,1,0.9999,0
low_crowding,A*,18,38.9093,37.0,1,1.9735,2
low_crowding,A*,19,20.6637,22.0,1,0.5488,2
low_crowding,A*,20,23.4587,26.0,1,0.7235,2
low_crowding,A*,21,24.3577,24.0,1,0.7282,2
low_crowding,A*,22,26.5504,26.0,1,0.4125,2
low_crowding,A*,23,20.4642,21.0,1,0.1357,2
low_crowding,A*,24,24.3587,26.0,1,0.17,2
low_crowding,A*,25,22.6215,19.0,1,0.2125,2
low_crowding,A*,26,30.2166,32.0,1,0.2114,1
low_crowding,A*,27,22.0545,21.0,1,0.1355,2
low_crowding,A*,28,40.1289,43.0,1,2.4496,1
low_crowding,A*,29,18.4326,20.0,1,0.3269,2
low_crowding,A*,30,26.1111,22.0,1,0.6625,2
low_crowding,RRT*,1,999.0761,0.0,0,0.3787,0
low_crowding,RRT*,2,999.1547,0.0,0,14.0932,0
low_crowding,RRT*,3,999.1737,0.0,0,0.594,2
low_crowding,RRT*,4,999.0962,0.0,0,0.3939,0
low_crowding,RRT*,5,999.0512,0.0,0,0.3178,2
low_crowding,RRT*,6,20.5149,23.2514,1,0.2836,2
low_crowding,RRT*,7,999.1394,0.0,0,0.4814,2
low_crowding,RRT*,8,999.1635,0.0,0,1.3828,2
low_crowding,RRT*,9,999.0622,0.0,0,0.3717,2
low_crowding,RRT*,10,18.6031,17.1803,1,0.1166,2
low_crowding,RRT*,11,999.1442,0.0,0,0.5397,0
low_crowding,RRT*,12,21.1347,24.5946,1,0.1975,2
low_crowding,RRT*,13,29.0256,31.5651,1,0.9165,2
low_crowding,RRT*,14,35.9457,30.6525,1,0.2739,2
low_crowding,RRT*,15,999.192,0.0,0,0.3748,0
low_crowding,RRT*,16,999.1719,0.0,0,0.4067,2
