scenario,planner,run,response_time_s,path_length_m,success,compute_time_ms,replans
low_crowding,A*,1,31.702,32.0,1,0.9034,2
low_crowding,A*,2,17.3796,17.0,1,0.4406,2
low_crowding,A*,3,25.0958,29.0,1,1.1479,2
low_crowding,A*,4,14.3981,17.0,1,0.0989,2
low_crowding,A*,5,24.9567,25.0,1,1.005,2
low_crowding,A*,6,21.6819,19.0,1,0.5056,2
low_crowding,A*,7,17.5233,20.0,1,0.5102,2
low_crowding,A*,8,28.23,23.0,1,0.3541,2
low_crowding,A*,9,14.9598,17.0,1,0.1111,2
low_crowding,A*,10,28.1753,30.0,1,0.1648,2
low_crowding,A*,11,44.2521,37.0,1,1.8018,1
low_crowding,A*,12,22.3818,24.0,1,0.1739,2
low_crowding,A*,13,25.5818,28.0,1,1.087,2
low_crowding,A*,14,17.1946,19.0,1,0.3323,0
low_crowding,A*,15,23.6874,21.0,1,0.1167,0
low_crowding,A*,16,37.3203,38.0,1,1.999,2
low_crowding,A*,17,19.6295,22.0,1,0.6787,2
low_crowding,A*,18,29.789,31.0,1,0.2022,2
low_crowding,A*,19,21.2331,18.0,1,0.6448,2
low_crowding,A*,20,20.9344,17.0,1,0.1113,2
low_crowding,A*,21,28.7654,25.0,1,0.1491,1
low_crowding,A*,22,28.6657,33.0,1,1.3625,2
low_crowding,A*,23,22.7803,22.0,1,0.14,2
low_crowding,A*,24,19.4732,19.0,1,0.1487,2
low_crowding,A*,25,37.6258,40.0,1,2.2013,2
low_crowding,A*,26,27.0839,23.0,1,0.5812,2
low_crowding,A*,27,17.5549,20.0,1,0.526,2
low_crowding,A*,28,25.9968,22.0,1,0.2973,2
low_crowding,A*,29,20.4819,18.0,1,0.1162,2
low_crowding,A*,30,28.3129,24.0,1,0.2439,2
low_crowding,RRT*,1,999.1134,0.0,0,0.9435,2
low_crowding,RRT*,2,999.128,0.0,0,0.5607,0
low_crowding,RRT*,3,999.1263,0.0,0,0.7995,0
low_crowding,RRT*,4,999.1257,0.0,0,0.4997,2
low_crowding,RRT*,5,999.1732,0.0,0,0.3452,0
low_crowding,RRT*,6,999.0568,0.0,0,0.599,0
low_crowding,RRT*,7,999.1937,0.0,0,0.5661,2
low_crowding,RRT*,8,999.2093,0.0,0,11.3327,0
low_crowding,RRT*,9,20.3274,20.8372,1,0.2343,2
low_crowding,RRT*,10,999.1932,0.0,0,0.9315,0
low_crowding,RRT*,11,999.0672,0.0,0,0.3062,0
low_crowding,RRT*,12,16.3278,16.9443,1,0.4714,2
low_crowding,RRT*,13,16.2745,18.3585,1,0.2015,2
low_crowding,RRT*,14,999.0825,0.0,0,0.2155,0
low_crowding,RRT*,15,999.1981,0.0,0,0.9095,0
low_crowding,RRT*,16,999.1136,0.0,0,0.9855,0
low_crowding,RRT*,17,999.0827,0.0,0,0.2631,2
low_crowding,RRT*,18,999.1166,0.0,0,0.3463,2
low_crowding,RRT*,19,999.0862,0.0,0,0.3334,0
low_crowding,RRT*,20,999.1093,0.0,0,0.1892,2
low_crowding,RRT*,21,999.0653,0.0,0,0.2871,2
low_crowding,RRT*,22,999.1048,0.0,0,0.3124,0
low_crowding,RRT*,23,999.1791,0.0,0,0.8127,2
low_crowding,RRT*,24,999.1971,0.0,0,0.2722,2
low_crowding,RRT*,25,999.0525,0.0,0,0.4453,2
low_crowding,RRT*,26,999.0845,0.0,0,0.5896,2
low_crowding,RRT*,27,999.074,0.0,0,1.5567,0
low_crowding,RRT*,28,999.089,0.0,0,0.6845,0
low_crowding,RRT*,29,999.1164,0.0,0,0.673,0
low_crowding,RRT*,30,999.1779,0.0,0,0.5599,2
moderate_crowding,A*,1,22.8579,27.0,1,0.1957,4
moderate_crowding,A*,2,16.9721,17.0,1,0.2231,4
moderate_crowding,A*,3,39.4334,32.0,1,0.2343,4
moderate_crowding,A*,4,22.6225,23.0,1,0.621,4
moderate_crowding,A*,5,27.4577,32.0,1,0.1942,4
moderate_crowding,A*,6,64.7667,53.0,1,0.476,3
moderate_crowding,A*,7,21.0801,17.0,1,0.35,4
moderate_crowding,A*,8,15.3172,16.0,1,0.2676,4
moderate_crowding,A*,9,28.391,26.0,1,0.1646,4
moderate_crowding,A*,10,18.2643,20.0,1,0.131,4
moderate_crowding,A*,11,21.1513,19.0,1,0.1902,4
moderate_crowding,A*,12,30.5954,25.0,1,0.192,4
moderate_crowding,A*,13,20.031,22.0,1,0.2205,4
